1,-4.0173,-142.36
2,-0.39604,-149.03
3,0.82379,-118.95
4,2.4051,-126.37
5,1.1266,-99.315
6,-0.66489,-162.08
7,1.0229,-176.44
8,0.17097,-171.77
9,-0.037308,-171.52
10,0.48958,145.15
11,-1.3444,170.11
12,-1.3278,147.01
13,-0.25817,169.44
14,0.30387,92.06
15,-0.1569,106.82
16,-2.7093,151.06
17,-3.6929,160.07
18,-0.47191,144.88
19,0.7075,145.77
20,2.2935,158.1
21,1.9606,162.24
22,0.24965,159.53
23,1.6839,152.79
24,1.4609,137.01
25,-0.56384,149.69
26,0.089307,139.29
27,0.49701,142.56
28,1.4122,141.54
29,2.1235,139.47
30,1.514,134.21
31,0.48568,125.59
32,-1.7587,138.11
33,-2.2228,126.84
34,-0.073605,111.46
35,1.0761,122.65
36,1.2395,125.05
37,-0.03496,125.26
38,-0.036318,121.74
39,0.65378,120.04
40,-1.0926,138.91
41,0.78565,136.82
42,2.0466,128.65
43,-0.3944,132.16
44,-0.58367,135.19
45,0.34176,132.36
46,-1.0067,118.59
47,-0.95694,112.29
48,-3.9701,125.67
49,-3.5634,121.1
50,-1.2575,136.3
51,0.45978,140.91
52,1.3441,94.182
53,0.97232,141.43
54,0.60067,160.57
55,0.88897,98.008
56,0.56191,149.54
57,0.14334,164.03
58,0.90799,74.26
59,-0.1168,168.88
60,1.2405,118.61
61,2.6888,169.4
62,0.83756,160.47
63,-0.87106,157.98
64,-4.7958,94.307
65,-5.3136,-130.12
66,-2.2863,172.72
67,-0.33057,95.024
68,1.1543,160.39
69,-0.3504,-175.43
70,0.0010061,-88.604
71,0.25963,129.47
72,-0.50061,110.96
73,0.10598,156
74,0.27717,166.22
75,-0.58904,160.15
76,-0.72633,143.67
77,-0.34212,151.83
78,-2.2458,107.25
79,-3.7526,66.568
80,-4.0833,116.99
81,-5.996,141.9
82,-2.8772,122.25
83,-1.4004,134.04
84,0.27359,137.19
85,-1.301,148.82
86,-1.2834,147.16
87,-0.19637,131.11
88,-1.287,140.64
89,-0.91888,141.62
90,0.0016777,122.29
91,-1.7714,119.96
92,-1.3426,130.07
93,-0.11753,63.5
94,-1.1663,110.36
95,-1.9907,97.582
96,-5.2875,102.77
97,-4.4884,137.72
98,-1.4799,120.53
99,-0.64288,118.73
100,0.75032,116.29
101,0.64003,139.26
102,-0.75446,134.22
103,-0.61084,119.14
104,-0.56563,129.97
105,-0.61325,142.52
106,-1.1327,129.3
107,-1.349,136.43
108,-0.63931,148.66
109,0.7678,137.76
110,0.12297,138.01
111,-2.669,127.17
112,-4.2639,134.74
113,-4.1573,148.99
114,-1.5527,143.06
115,-1.1387,118.07
116,0.70876,165.5
117,-0.085201,172.27
118,-0.55665,159.08
119,0.069444,169.52
120,-1.0083,-110.15
121,-0.1894,-178.62
122,0.47673,169.27
123,-0.22042,-178.63
124,-0.17685,-131.04
125,1.3596,-175.56
126,0.19882,176.61
127,-1.5788,137.84
128,-4.555,-87.407
129,-4.8928,96.933
130,-2.2038,136.7
131,-0.56801,103.38
132,0.8397,151.07
133,-0.62641,172.62
134,-1.309,74.26
135,-0.35338,157.52
136,-0.85002,169.33
137,-1.5979,136.25
138,0.12178,96.465
139,-0.70999,161.1
140,-0.13448,170.6
141,0.42028,158.94
142,-0.85522,98.761
143,-1.1371,146.05
144,-4.1771,118.98
145,-4.7144,134.25
146,-2.5116,127.98
147,0.092816,129.57
148,-0.15789,134.01
149,-0.6047,149.31
150,-1.2544,131.42
151,-0.69981,129.45
152,0.11637,135.14
153,-1.0676,125.19
154,-1.7047,125.34
155,-0.56677,132.5
156,0.57243,125.49
157,0.19135,122.18
158,-1.3833,123.89
159,-1.8307,117.94
160,-3.3939,128.93
161,-3.2844,125.79
162,-0.33592,118.05
163,-0.28266,127.01
164,-0.92002,132.87
165,-0.63248,126.38
166,0.44796,127.62
167,-0.077573,125.74
168,-1.696,122.36
169,-0.76918,132.24
170,-1.0652,131.27
171,-1.5186,131.16
172,0.10928,145.11
173,0.16614,138.3
174,-0.15293,133.06
175,-2.827,128.72
176,-5.48,132.82
177,-4.5403,121.19
178,-1.3844,140.14
179,-0.69444,98.152
180,0.98132,131.2
181,0.029009,120.76
182,-0.8355,137.78
183,0.52977,100.47
184,-0.55972,146.82
185,0.2156,175.65
186,1.0115,149.96
187,-0.029384,178.72
188,0.21013,-118.69
189,0.95734,-115.09
190,0.44547,90.362
191,-0.82093,137.21
192,-4.0846,-132.95
193,-3.3687,-168.42
194,0.20216,139.73
195,1.1782,137.44
196,1.5221,-59.149
197,0.67907,-104.45
198,0.90842,171.51
199,1.2536,105.55
200,-0.78373,164.58
201,-1.534,174.96
202,0.14096,80.043
203,-1.4859,127.36
204,-0.37101,94.474
205,1.3424,116.01
206,-1.3276,93.763
207,-1.9776,130.8
208,-3.5989,133.41
209,-5.2495,144.92
210,-1.3665,130.04
211,0.61444,104.68
212,0.92206,140.89
213,1.2154,149.41
214,-0.62542,141.75
215,1.3565,143.67
216,2.1829,137.51
217,-0.51013,128.57
218,-0.63924,126.71
219,1.429,116.67
220,-2.1951,122.3
221,0.047606,126.63
222,0.92526,120.69
223,3.7899,110
224,-2.5683,120.46
225,-4.9348,137.71
226,-0.28332,123.87
227,0.7632,137.93
228,0.77233,150.55
229,-1.222,150.97
230,-0.87141,136.4
231,0.46989,142.56
232,-2.5286,150.42
233,-0.33264,147.04
234,0.77283,149.48
235,-1.7711,150.17
236,0.24551,156.93
237,0.4674,155.63
238,-0.45922,141.78
239,-1.8459,143.44
240,-5.2768,150.03
241,-3.9764,87.43
242,-0.59866,133.6
243,0.10945,90.126
244,1.7571,161.45
245,1.289,176.09
246,-0.21611,132.95
247,0.80643,94.722
248,0.44229,-174.31
249,1.1247,-90.87
250,1.5259,135.2
251,0.45342,-102.84
252,1.3378,-144.17
253,2.5371,-98.871
254,1.4115,-144.93
255,-0.17436,-129.88
256,-2.775,-155.35
257,1.4026,-136.59
258,3.322,-150.38
259,1.822,-147.94
260,2.6705,-141.83
261,1.5997,-135.16
262,1.0617,-144.71
263,4.7348,-156
264,1.8467,-146.72
265,0.92496,-146.57
266,0.73394,-155.47
267,0.51969,-151.73
268,2.126,-152.6
269,2.2098,-170.84
270,0.49854,179.29
271,-0.64617,168.33
272,-5.0788,88.204
273,-4.7644,153.3
274,2.5409,148.46
275,0.73297,144.62
276,1.6752,160
277,4.6504,165.15
278,0.74283,157.05
279,4.6968,145.66
280,0.70096,142.33
281,-1.9804,105.07
282,0.67112,141.23
283,0.18274,133.24
284,0.56306,148.16
285,5.7453,146.75
286,5.1059,137.87
287,3.4741,124.59
288,-2.7514,130.25
289,0.26326,133.64
290,3.5856,107.11
291,4.7003,130.94
292,4.7717,141.55
293,-0.13333,98.228
294,2.5859,122.02
295,2.886,131.41
296,-2.1058,136.24
297,2.9813,117.57
298,3.4921,146.36
299,-0.76049,143.52
300,3.8005,154.96
301,4.2255,151.75
302,3.4816,138.52
303,1.893,141.55
304,-4.5397,144.8
305,-3.5585,90.235
306,-0.039729,170.58
307,1.2802,-149.77
308,2.1588,-176.41
309,0.13109,-168.19
310,-2.2138,-175.19
311,-0.54643,-172.55
312,-1.0552,-157.59
313,4.2143,-158.58
314,1.7432,-165.42
315,0.69396,-153.37
316,0.87165,-107
317,5.0485,-147.65
318,1.6093,-158.54
319,0.42612,-157.24
320,-2.6622,-141.45
321,-4.289,-138.4
322,-1.3835,-152.33
323,0.33478,-150.97
324,0.99597,-144.8
325,0.20004,-110.8
326,-0.24947,-142.48
327,0.027796,-154.63
328,0.19856,-144.62
329,-0.4214,-145.69
330,0.12841,-158.98
331,-0.73686,-159.76
332,-0.16545,-156.26
333,0.27856,-170.71
334,-1.6567,-88.181
335,-2.258,165.56
336,-5.099,175.67
337,-5.7921,125.08
338,-1.5586,148.16
339,0.081871,144.43
340,1.0973,157.67
341,0.74794,160.76
342,-1.1628,157.07
343,0.58391,152.14
344,0.35737,147.74
345,-1.4644,151.9
346,0.55527,144.84
347,2.4685,137.86
348,-0.79673,146.76
349,1.0373,147.3
350,3.4554,136.25
351,-0.24149,124.92
352,-4.9854,135.43
353,-3.6136,134.69
354,2.0506,123.37
355,3.5349,141.74
356,1.4107,148.63
357,0.44951,140.69
358,3.0325,133.37
359,3.3567,149.68
360,-0.2054,147.72
361,3.3252,138.64
362,-0.27345,141.25
363,-2.0725,153.83
364,2.4363,162.18
365,0.19491,148.27
366,3.4867,138.07
367,-0.65373,147.65
368,-4.7299,162.96
369,-4.0743,-175.03
370,-1.1871,170.83
371,-0.051385,-173.01
372,0.86048,-167.8
373,0.11015,-150.03
374,-0.052398,-159.44
375,0.42975,-160.05
376,-0.84168,-144.06
377,0.41648,-147.88
378,0.83275,-158.49
379,0.11721,-140.28
380,0.57105,-144.15
381,0.94025,-151.61
382,-0.45638,-160.75
383,-2.3887,-167.52
384,-4.4936,-156.81
385,-4.178,-143.27
386,-0.69658,-155.91
387,0.76985,-156.68
388,1.7178,-145.46
389,1.3371,-138.18
390,0.66556,-147.51
391,0.97612,-162.63
392,0.44102,-155.05
393,-0.80428,-150.89
394,0.066385,-164.72
395,-0.95732,-168.1
396,0.31769,-160.97
397,1.7922,-170.47
398,-0.049683,-172.56
399,-1.1473,175.25
400,-3.8734,-179.21
401,-5.9014,150.8
402,-3.486,145.38
403,1.8883,144.06
404,-0.075427,151.16
405,2.9513,166.02
406,-0.58786,160.33
407,-0.068711,157.22
408,3.0099,158.96
409,-1.133,157.13
410,-0.33732,156.06
411,0.51207,151.46
412,0.14464,151.33
413,-0.0019181,150.47
414,-0.56643,146.68
415,-0.87185,136.47
416,-1.0652,145.17
417,0.21471,142.99
418,-1.2341,74.521
419,-1.543,143.4
420,0.21534,149.01
421,3.0473,143
422,2.0529,157.14
423,-0.41632,160.23
424,3.2254,160.89
425,3.1745,162.08
426,2.9955,156.91
427,1.6473,168.36
428,2.2831,175.22
429,0.59258,156.24
430,0.61347,152.15
431,-1.8057,156.83
432,-3.2486,168.73
433,-3.0044,-167.99
434,2.602,-176.7
435,0.71508,-168.95
436,2.1875,-161.77
437,0.91401,-148.15
438,0.18433,-157.74
439,0.76878,-154.58
440,0.50423,-142.36
441,1.3687,-143.96
442,1.6446,-96.908
443,1.1946,-78.737
444,1.4667,-134.63
445,2.5292,-140.69
446,1.3932,-148.97
447,0.18152,-78.97
448,-2.7823,-137.41
449,-2.8445,-141.77
450,0.16592,-152.61
451,1.2988,-148.34
452,2.6267,-137.76
453,1.1861,-132.73
454,0.9638,-139.07
455,2.3942,-149.07
456,1.8146,-134.34
457,0.66654,-131.74
458,1.7532,-148.07
459,1.5915,-145.87
460,1.5226,-136.41
461,2.6328,-151.56
462,1.2331,-161.34
463,0.43956,-168.98
464,-2.1023,-163.31
465,-1.9818,166.63
466,-1.7241,161.04
467,3.2244,165.9
468,4.2881,169.66
469,3.9776,-174.72
