,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-3.864443275E+01,-7.252227200E+01,11520000000.0,-3.863737462E+01,4.659492165E+01,11540000000.0,-3.795394766E+01,1.687391814E+02,11560000000.0,-3.785368733E+01,-7.154170621E+01,11580000000.0,-3.789848324E+01,4.329767975E+01,11600000000.0,-3.887729811E+01,1.630810853E+02,11620000000.0,-3.913738782E+01,-7.433681704E+01,11640000000.0,-3.957270730E+01,5.198006290E+01,11660000000.0,-4.103108604E+01,1.776962851E+02,11680000000.0,-4.012757763E+01,-5.344084439E+01,11700000000.0,"-4.043316030E+01
","6.823582465E+01
"
1,11500000000.0,-3.672996750E+01,-5.972395199E+01,11520000000.0,-3.559612583E+01,5.937197284E+01,11540000000.0,-3.528926724E+01,1.779896031E+02,11560000000.0,-3.490982602E+01,-6.141699058E+01,11580000000.0,-3.462095218E+01,5.435683554E+01,11600000000.0,-3.507467333E+01,1.722175686E+02,11620000000.0,-3.591394029E+01,-6.179691529E+01,11640000000.0,-3.677227056E+01,6.232032063E+01,11660000000.0,-3.681319292E+01,-1.726377414E+02,11680000000.0,-3.745981432E+01,-4.615292898E+01,11700000000.0,"-3.792654001E+01
","8.270105797E+01
"
2,11500000000.0,-3.516478578E+01,-7.026910458E+01,11520000000.0,-3.422491804E+01,5.091035021E+01,11540000000.0,-3.364181339E+01,1.732074420E+02,11560000000.0,-3.343610745E+01,-6.948972683E+01,11580000000.0,-3.345440482E+01,5.072824278E+01,11600000000.0,-3.388827739E+01,1.679664088E+02,11620000000.0,-3.504804450E+01,-6.750097595E+01,11640000000.0,-3.558436192E+01,5.714944026E+01,11660000000.0,-3.601274582E+01,-1.768253194E+02,11680000000.0,-3.651516981E+01,-5.073231364E+01,11700000000.0,"-3.634774052E+01
","7.547184983E+01
"
3,11500000000.0,-3.341357302E+01,-7.775358734E+01,11520000000.0,-3.269721690E+01,4.388513355E+01,11540000000.0,-3.220531416E+01,1.651951562E+02,11560000000.0,-3.163274449E+01,-7.642485610E+01,11580000000.0,-3.159345404E+01,4.226705080E+01,11600000000.0,-3.206526902E+01,1.601952851E+02,11620000000.0,-3.296543668E+01,-7.499595169E+01,11640000000.0,-3.337570278E+01,5.008550175E+01,11660000000.0,-3.375073451E+01,1.766641517E+02,11680000000.0,-3.399614073E+01,-5.834679230E+01,11700000000.0,"-3.422487291E+01
","6.814931803E+01
"
4,11500000000.0,-3.480000017E+01,-7.866926998E+01,11520000000.0,-3.411884372E+01,4.352517526E+01,11540000000.0,-3.350247548E+01,1.657787624E+02,11560000000.0,-3.299520124E+01,-7.493976769E+01,11580000000.0,-3.295502694E+01,4.254937432E+01,11600000000.0,-3.324540161E+01,1.629120381E+02,11620000000.0,-3.445579750E+01,-7.373953399E+01,11640000000.0,-3.490075531E+01,5.051758823E+01,11660000000.0,-3.537922582E+01,1.751133688E+02,11680000000.0,-3.539321872E+01,-6.106154420E+01,11700000000.0,"-3.608117089E+01
","6.611563647E+01
"
5,11500000000.0,-3.629525239E+01,-7.270889745E+01,11520000000.0,-3.593508904E+01,4.438063926E+01,11540000000.0,-3.509718948E+01,1.659872776E+02,11560000000.0,-3.464597971E+01,-7.392212841E+01,11580000000.0,-3.489914362E+01,4.415772605E+01,11600000000.0,-3.522931538E+01,1.624372041E+02,11620000000.0,-3.621299430E+01,-7.358774192E+01,11640000000.0,-3.633619645E+01,4.989948821E+01,11660000000.0,-3.726594474E+01,-1.799283332E+02,11680000000.0,-3.667904792E+01,-5.783806165E+01,11700000000.0,"-3.741758421E+01
","7.077061213E+01
"
6,11500000000.0,-3.530279272E+01,-6.394059726E+01,11520000000.0,-3.437999700E+01,6.049922804E+01,11540000000.0,-3.365263698E+01,-1.798605667E+02,11560000000.0,-3.323715529E+01,-6.161218529E+01,11580000000.0,-3.316650937E+01,5.586426733E+01,11600000000.0,-3.361448928E+01,1.755001769E+02,11620000000.0,-3.449803383E+01,-6.169892325E+01,11640000000.0,-3.534658624E+01,6.621880523E+01,11660000000.0,-3.562539084E+01,-1.678064688E+02,11680000000.0,-3.542313727E+01,-4.645369640E+01,11700000000.0,"-3.584407005E+01
","8.073826032E+01
"
7,11500000000.0,-3.542773535E+01,-6.444214718E+01,11520000000.0,-3.481256163E+01,5.917115393E+01,11540000000.0,-3.426168856E+01,1.754635317E+02,11560000000.0,-3.363016096E+01,-6.537278057E+01,11580000000.0,-3.383761540E+01,5.304512083E+01,11600000000.0,-3.433420113E+01,1.727455305E+02,11620000000.0,-3.534846669E+01,-6.467559117E+01,11640000000.0,-3.575435716E+01,6.066725123E+01,11660000000.0,-3.537761858E+01,-1.729355763E+02,11680000000.0,-3.548183288E+01,-4.771186467E+01,11700000000.0,"-3.581056448E+01
","7.855188225E+01
"
8,11500000000.0,-3.629390863E+01,-7.087179275E+01,11520000000.0,-3.525664718E+01,5.060702871E+01,11540000000.0,-3.464593914E+01,1.726796782E+02,11560000000.0,-3.423030611E+01,-6.869375378E+01,11580000000.0,-3.401741539E+01,5.093677812E+01,11600000000.0,-3.463913810E+01,1.714449156E+02,11620000000.0,-3.551257226E+01,-6.434416868E+01,11640000000.0,-3.599267199E+01,6.259133062E+01,11660000000.0,-3.607152674E+01,-1.704681141E+02,11680000000.0,-3.649608171E+01,-4.283456125E+01,11700000000.0,"-3.669199307E+01
","8.446972281E+01
"
9,11500000000.0,-3.507235146E+01,-5.200827669E+01,11520000000.0,-3.455024469E+01,6.858898338E+01,11540000000.0,-3.406965709E+01,-1.710470265E+02,11560000000.0,-3.360885403E+01,-5.154705892E+01,11580000000.0,-3.361317063E+01,6.777382010E+01,11600000000.0,-3.433862481E+01,-1.737226924E+02,11620000000.0,-3.543692437E+01,-5.130138500E+01,11640000000.0,-3.611437838E+01,7.366424024E+01,11660000000.0,-3.605376939E+01,-1.577700510E+02,11680000000.0,-3.598356934E+01,-3.522855362E+01,11700000000.0,"-3.628935390E+01
","9.323666527E+01
"
