,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-3.952862111E+01,1.651788840E+01,11520000000.0,-3.872224022E+01,1.381781935E+02,11540000000.0,-3.786223338E+01,-8.537630704E+01,11560000000.0,-3.761032803E+01,7.491932135E+01,11580000000.0,-3.760371228E+01,-7.394380502E+01,11600000000.0,-3.755257136E+01,-4.046756375E+01,11620000000.0,-3.813188300E+01,1.768402440E+02,11640000000.0,-3.856407621E+01,-5.544439193E+01,11660000000.0,-3.889299043E+01,-1.726738097E+01,11680000000.0,-3.970503368E+01,-6.022554434E+01,11700000000.0,"-3.950854173E+01
","-6.067621548E+00
"
1,11500000000.0,-3.654642588E+01,-2.242661406E+01,11520000000.0,-3.568802575E+01,1.031329517E+02,11540000000.0,-3.520093980E+01,-1.351472575E+02,11560000000.0,-3.416938752E+01,-1.488572728E+01,11580000000.0,-3.408839773E+01,1.026446731E+02,11600000000.0,-3.436623056E+01,-1.387014987E+02,11620000000.0,-3.467113524E+01,-1.774430284E+01,11640000000.0,-3.507667361E+01,1.036024942E+02,11660000000.0,-3.550649683E+01,-1.320423944E+02,11680000000.0,-3.613658165E+01,-6.315431073E+00,11700000000.0,"-3.629119620E+01
","1.177645844E+02
"
2,11500000000.0,-3.519076668E+01,-2.614677440E+01,11520000000.0,-3.386555945E+01,1.005995736E+02,11540000000.0,-3.325838737E+01,-1.402904608E+02,11560000000.0,-3.256787991E+01,-1.913091796E+01,11580000000.0,-3.225338186E+01,9.964331344E+01,11600000000.0,-3.283697994E+01,-1.411005447E+02,11620000000.0,-3.341146949E+01,-2.059427132E+01,11640000000.0,-3.395813146E+01,1.021317456E+02,11660000000.0,-3.444576332E+01,-1.316168808E+02,11680000000.0,-3.497767846E+01,-6.280753763E+00,11700000000.0,"-3.522020808E+01
","1.192761614E+02
"
3,11500000000.0,-3.399456373E+01,-3.643162068E+01,11520000000.0,-3.298263823E+01,8.746980089E+01,11540000000.0,-3.235156337E+01,-1.495325184E+02,11560000000.0,-3.175942906E+01,-2.992327428E+01,11580000000.0,-3.143161471E+01,8.898560988E+01,11600000000.0,-3.169583145E+01,-1.521834820E+02,11620000000.0,-3.225126686E+01,-3.004123407E+01,11640000000.0,-3.254877334E+01,9.391780182E+01,11660000000.0,-3.297648279E+01,-1.434373512E+02,11680000000.0,-3.333539654E+01,-1.725758861E+01,11700000000.0,"-3.414845418E+01
","1.094651090E+02
"
4,11500000000.0,-3.457373892E+01,-4.234381834E+01,11520000000.0,-3.373516476E+01,8.282838922E+01,11540000000.0,-3.273805517E+01,-1.556213419E+02,11560000000.0,-3.223686669E+01,-3.466751290E+01,11580000000.0,-3.198434506E+01,8.479491220E+01,11600000000.0,-3.224438529E+01,-1.562043042E+02,11620000000.0,-3.266763881E+01,-3.609071533E+01,11640000000.0,-3.334428570E+01,8.799759111E+01,11660000000.0,-3.399088322E+01,-1.465347039E+02,11680000000.0,-3.433512627E+01,-2.078533736E+01,11700000000.0,"-3.474617254E+01
","1.019237713E+02
"
5,11500000000.0,-3.521566783E+01,-3.573928767E+01,11520000000.0,-3.456529364E+01,8.865460805E+01,11540000000.0,-3.393886082E+01,-1.501884919E+02,11560000000.0,-3.330797309E+01,-3.082404153E+01,11580000000.0,-3.280045648E+01,8.552611525E+01,11600000000.0,-3.324811471E+01,-1.531321543E+02,11620000000.0,-3.386108626E+01,-3.283878431E+01,11640000000.0,-3.439372359E+01,9.005156849E+01,11660000000.0,-3.486986076E+01,-1.468143040E+02,11680000000.0,-3.522226726E+01,-1.911280430E+01,11700000000.0,"-3.539969036E+01
","1.068962306E+02
"
6,11500000000.0,-3.497051427E+01,-2.457377357E+01,11520000000.0,-3.409714084E+01,9.998927438E+01,11540000000.0,-3.316880481E+01,-1.378411392E+02,11560000000.0,-3.237330775E+01,-1.717871035E+01,11580000000.0,-3.191675308E+01,1.001340334E+02,11600000000.0,-3.227536997E+01,-1.403007108E+02,11620000000.0,-3.259931529E+01,-1.979710910E+01,11640000000.0,-3.348438412E+01,1.039963146E+02,11660000000.0,-3.361559249E+01,-1.315136736E+02,11680000000.0,-3.455854955E+01,-4.897252846E+00,11700000000.0,"-3.492945587E+01
","1.228304155E+02
"
7,11500000000.0,-3.566705911E+01,-2.733669653E+01,11520000000.0,-3.465148750E+01,9.542779992E+01,11540000000.0,-3.392297303E+01,-1.430422145E+02,11560000000.0,-3.322794858E+01,-2.335983005E+01,11580000000.0,-3.289585621E+01,9.410160815E+01,11600000000.0,-3.321509666E+01,-1.474218839E+02,11620000000.0,-3.398209214E+01,-2.494973795E+01,11640000000.0,-3.454197216E+01,9.762876481E+01,11660000000.0,-3.471670797E+01,-1.380519750E+02,11680000000.0,-3.584091710E+01,-1.258637591E+01,11700000000.0,"-3.529178594E+01
","1.128055642E+02
"
8,11500000000.0,-3.571049796E+01,-3.863106501E+01,11520000000.0,-3.455315485E+01,8.555298797E+01,11540000000.0,-3.378805589E+01,-1.533729452E+02,11560000000.0,-3.300256295E+01,-3.210768178E+01,11580000000.0,-3.266020661E+01,8.559687226E+01,11600000000.0,-3.302431731E+01,-1.561058447E+02,11620000000.0,-3.363400624E+01,-3.495123626E+01,11640000000.0,-3.399953450E+01,8.953228711E+01,11660000000.0,-3.472160664E+01,-1.453866714E+02,11680000000.0,-3.527748660E+01,-1.691048616E+01,11700000000.0,"-3.598312702E+01
","1.114844406E+02
"
9,11500000000.0,-3.500614671E+01,-2.750800762E+01,11520000000.0,-3.393267311E+01,9.852273644E+01,11540000000.0,-3.316667963E+01,-1.407909781E+02,11560000000.0,-3.217447933E+01,-1.994320377E+01,11580000000.0,-3.175763291E+01,9.819014217E+01,11600000000.0,-3.222542179E+01,-1.440327906E+02,11620000000.0,-3.280709030E+01,-2.510504270E+01,11640000000.0,-3.361787209E+01,9.846015882E+01,11660000000.0,-3.414784113E+01,-1.367866685E+02,11680000000.0,-3.516899806E+01,-1.187847589E+01,11700000000.0,"-3.539656261E+01
","1.154368246E+02
"
