,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-3.867358891E+01,-2.957430917E+01,11520000000.0,-3.835125577E+01,9.510264087E+01,11540000000.0,-3.752038834E+01,-1.455032481E+02,11560000000.0,-3.745332440E+01,-2.465272498E+01,11580000000.0,-3.689968722E+01,9.447299119E+01,11600000000.0,-3.765128790E+01,-1.472198595E+02,11620000000.0,-3.781873817E+01,-2.678799997E+01,11640000000.0,-3.858831747E+01,9.742339103E+01,11660000000.0,-3.882136308E+01,-1.371994855E+02,11680000000.0,-3.928864173E+01,-1.308793940E+01,11700000000.0,"-3.966586395E+01
","1.128962405E+02
"
1,11500000000.0,-3.632894973E+01,-2.149613092E+01,11520000000.0,-3.573967710E+01,1.032463466E+02,11540000000.0,-3.463894410E+01,-1.370293026E+02,11560000000.0,-3.406927857E+01,-1.576859371E+01,11580000000.0,-3.370999965E+01,1.047131643E+02,11600000000.0,-3.367421800E+01,-1.407655605E+02,11620000000.0,-3.424245121E+01,-1.838676777E+01,11640000000.0,-3.485618329E+01,1.050127079E+02,11660000000.0,-3.511781618E+01,-1.297011743E+02,11680000000.0,-3.621773569E+01,-7.724495276E+00,11700000000.0,"-3.644477628E+01
","1.194276783E+02
"
2,11500000000.0,-3.491317083E+01,-2.489690987E+01,11520000000.0,-3.358776334E+01,9.904310853E+01,11540000000.0,-3.284794545E+01,-1.387257891E+02,11560000000.0,-3.245891434E+01,-1.860014788E+01,11580000000.0,-3.225061625E+01,9.967762449E+01,11600000000.0,-3.245035680E+01,-1.410481042E+02,11620000000.0,-3.309072904E+01,-2.026374005E+01,11640000000.0,-3.377629163E+01,1.032330125E+02,11660000000.0,-3.420619382E+01,-1.297789648E+02,11680000000.0,-3.452182688E+01,-5.063587800E+00,11700000000.0,"-3.516286359E+01
","1.206930003E+02
"
3,11500000000.0,-3.369053529E+01,-3.406206412E+01,11520000000.0,-3.277400370E+01,8.905102696E+01,11540000000.0,-3.217782921E+01,-1.491759642E+02,11560000000.0,-3.174808966E+01,-2.937982498E+01,11580000000.0,-3.143967958E+01,9.032340549E+01,11600000000.0,-3.170199828E+01,-1.519207019E+02,11620000000.0,-3.175116405E+01,-3.068522995E+01,11640000000.0,-3.248248747E+01,9.452930310E+01,11660000000.0,-3.291864339E+01,-1.405571411E+02,11680000000.0,-3.308544634E+01,-1.524827127E+01,11700000000.0,"-3.358599017E+01
","1.089779929E+02
"
4,11500000000.0,-3.434654359E+01,-4.093125092E+01,11520000000.0,-3.366355824E+01,8.290688744E+01,11540000000.0,-3.256671780E+01,-1.534327643E+02,11560000000.0,-3.188653538E+01,-3.442341552E+01,11580000000.0,-3.183692016E+01,8.459961901E+01,11600000000.0,-3.197121275E+01,-1.563615309E+02,11620000000.0,-3.255312988E+01,-3.459051496E+01,11640000000.0,-3.313708892E+01,8.844185601E+01,11660000000.0,-3.337415939E+01,-1.470264444E+02,11680000000.0,-3.400706133E+01,-2.226461841E+01,11700000000.0,"-3.461093213E+01
","1.036510962E+02
"
5,11500000000.0,-3.508745475E+01,-3.622954490E+01,11520000000.0,-3.437694891E+01,8.756261394E+01,11540000000.0,-3.347866357E+01,-1.502754377E+02,11560000000.0,-3.309594004E+01,-3.067685200E+01,11580000000.0,-3.275126875E+01,8.648449261E+01,11600000000.0,-3.301990897E+01,-1.554259794E+02,11620000000.0,-3.362748561E+01,-3.381355651E+01,11640000000.0,-3.421281976E+01,9.093800793E+01,11660000000.0,-3.482220954E+01,-1.440755265E+02,11680000000.0,-3.484217548E+01,-1.561869511E+01,11700000000.0,"-3.520744062E+01
","1.098486783E+02
"
6,11500000000.0,-3.463390092E+01,-2.196989792E+01,11520000000.0,-3.355883325E+01,1.009888493E+02,11540000000.0,-3.285354438E+01,-1.364388475E+02,11560000000.0,-3.226124373E+01,-1.803391804E+01,11580000000.0,-3.175129788E+01,9.946176005E+01,11600000000.0,-3.204112707E+01,-1.405646371E+02,11620000000.0,-3.259585942E+01,-1.832198823E+01,11640000000.0,-3.318713412E+01,1.050203458E+02,11660000000.0,-3.349040068E+01,-1.300725944E+02,11680000000.0,-3.398702808E+01,-6.183164290E+00,11700000000.0,"-3.440012114E+01
","1.208314338E+02
"
7,11500000000.0,-3.506314639E+01,-2.913161898E+01,11520000000.0,-3.454432547E+01,9.672693912E+01,11540000000.0,-3.363640732E+01,-1.420533002E+02,11560000000.0,-3.284702312E+01,-2.345894653E+01,11580000000.0,-3.273974221E+01,9.435103820E+01,11600000000.0,-3.281619264E+01,-1.475184337E+02,11620000000.0,-3.352873764E+01,-2.599712184E+01,11640000000.0,-3.403981888E+01,9.900330979E+01,11660000000.0,-3.470747797E+01,-1.369079026E+02,11680000000.0,-3.517207733E+01,-1.167893767E+01,11700000000.0,"-3.554270054E+01
","1.150012252E+02
"
8,11500000000.0,-3.516775951E+01,-4.003835168E+01,11520000000.0,-3.471853656E+01,8.565286642E+01,11540000000.0,-3.384138817E+01,-1.528376237E+02,11560000000.0,-3.264102019E+01,-3.403452103E+01,11580000000.0,-3.248227366E+01,8.648154774E+01,11600000000.0,-3.256039721E+01,-1.542782048E+02,11620000000.0,-3.347751369E+01,-3.406855926E+01,11640000000.0,-3.381649905E+01,9.082280737E+01,11660000000.0,-3.416357042E+01,-1.443952368E+02,11680000000.0,-3.505204006E+01,-1.874687438E+01,11700000000.0,"-3.553882023E+01
","1.080667620E+02
"
9,11500000000.0,-3.456564164E+01,-2.385611492E+01,11520000000.0,-3.343206301E+01,9.907574594E+01,11540000000.0,-3.292916905E+01,-1.409565866E+02,11560000000.0,-3.200215504E+01,-2.038826850E+01,11580000000.0,-3.181715203E+01,9.856155065E+01,11600000000.0,-3.200441012E+01,-1.446331012E+02,11620000000.0,-3.276160900E+01,-2.213555153E+01,11640000000.0,-3.354781124E+01,9.845427461E+01,11660000000.0,-3.395398121E+01,-1.371305469E+02,11680000000.0,-3.463312692E+01,-1.062761364E+01,11700000000.0,"-3.500390032E+01
","1.171407404E+02
"
10,11500000000.0,-3.589291893E+01,-2.261993673E+01,11520000000.0,-3.506518825E+01,1.000946460E+02,11540000000.0,-3.452568880E+01,-1.378053844E+02,11560000000.0,-3.366135349E+01,-1.843392254E+01,11580000000.0,-3.308543640E+01,9.886742883E+01,11600000000.0,-3.346588411E+01,-1.439978349E+02,11620000000.0,-3.374603444E+01,-2.205452847E+01,11640000000.0,-3.458756418E+01,1.009306751E+02,11660000000.0,-3.500057094E+01,-1.324585060E+02,11680000000.0,-3.529249814E+01,-1.018107340E+01,11700000000.0,"-3.595002166E+01
","1.209050872E+02
"
11,11500000000.0,-3.609564030E+01,-2.180096233E+01,11520000000.0,-3.505974195E+01,9.986180236E+01,11540000000.0,-3.413756912E+01,-1.369950334E+02,11560000000.0,-3.340750742E+01,-1.730211607E+01,11580000000.0,-3.290969615E+01,1.016969778E+02,11600000000.0,-3.303099679E+01,-1.404910414E+02,11620000000.0,-3.370103636E+01,-1.844803811E+01,11640000000.0,-3.427926660E+01,1.037745883E+02,11660000000.0,-3.528569590E+01,-1.294435520E+02,11680000000.0,-3.566185674E+01,-6.390753953E+00,11700000000.0,"-3.580439002E+01
","1.224202657E+02
"
12,11500000000.0,-3.454535753E+01,-1.474865552E+01,11520000000.0,-3.382293052E+01,1.072297050E+02,11540000000.0,-3.288266358E+01,-1.307234299E+02,11560000000.0,-3.218038602E+01,-1.112694616E+01,11580000000.0,-3.191772828E+01,1.072558716E+02,11600000000.0,-3.210559668E+01,-1.349740186E+02,11620000000.0,-3.304570217E+01,-1.405526968E+01,11640000000.0,-3.323712022E+01,1.076519235E+02,11660000000.0,-3.354047520E+01,-1.252141962E+02,11680000000.0,-3.385797206E+01,2.501915379E-01,11700000000.0,"-3.407586110E+01
","1.228627275E+02
"
13,11500000000.0,-3.504031999E+01,-9.156163485E+00,11520000000.0,-3.422309722E+01,1.140388564E+02,11540000000.0,-3.351990899E+01,-1.259520168E+02,11560000000.0,-3.305856198E+01,-7.589442633E+00,11580000000.0,-3.293728533E+01,1.112823034E+02,11600000000.0,-3.321719863E+01,-1.304350427E+02,11620000000.0,-3.379718397E+01,-7.982381990E+00,11640000000.0,-3.405160049E+01,1.162550118E+02,11660000000.0,-3.467737743E+01,-1.183774281E+02,11680000000.0,-3.524190036E+01,7.210975244E+00,11700000000.0,"-3.547506751E+01
","1.312842122E+02
"
14,11500000000.0,-7.171185802E+01,1.848954900E+00,11520000000.0,-6.187916030E+01,1.257135362E+02,11540000000.0,-6.273648890E+01,-1.130788213E+02,11560000000.0,-5.709313155E+01,7.877282890E+00,11580000000.0,-5.765793214E+01,1.247736206E+02,11600000000.0,-5.838597393E+01,-1.160698092E+02,11620000000.0,-6.471185796E+01,6.614127439E+00,11640000000.0,-5.913368815E+01,1.299946417E+02,11660000000.0,-5.805662376E+01,-1.072605456E+02,11680000000.0,-6.265262014E+01,1.490648680E+01,11700000000.0,"-5.716130118E+01
","1.381493119E+02
"
15,11500000000.0,-5.888547763E+01,-4.855862604E+00,11520000000.0,-6.038884661E+01,1.191384065E+02,11540000000.0,-6.090892625E+01,-1.197414129E+02,11560000000.0,-6.045428827E+01,1.439018452E-01,11580000000.0,-6.206553674E+01,1.176593452E+02,11600000000.0,-5.931008748E+01,-1.253099127E+02,11620000000.0,-6.718713215E+01,-2.989201725E+00,11640000000.0,-6.444752314E+01,1.196309787E+02,11660000000.0,-7.497523099E+01,-1.161141029E+02,11680000000.0,-6.783574249E+01,1.079547816E+01,11700000000.0,"-6.490436126E+01
","1.353646999E+02
"
16,11500000000.0,-7.000943830E+01,-6.213521933E+01,11520000000.0,-6.885955811E+01,-1.739976211E+02,11540000000.0,-6.242134887E+01,-4.147324816E+01,11560000000.0,-6.315727387E+01,1.131884660E+02,11580000000.0,-5.901229716E+01,-9.357145350E+01,11600000000.0,-6.585012520E+01,1.396769716E+01,11620000000.0,-6.121761083E+01,1.795543989E+02,11640000000.0,-6.080473007E+01,-5.106422269E+01,11660000000.0,-7.425750189E+01,5.465619544E+01,11680000000.0,-7.213680411E+01,-1.168716218E+02,11700000000.0,"-6.347025093E+01
","-1.886591247E+01
"
17,11500000000.0,-6.422435782E+01,-1.553793003E+02,11520000000.0,-6.256541942E+01,-8.101934944E+01,11540000000.0,-6.553028814E+01,9.288226527E+01,11560000000.0,-6.777439455E+01,-1.200413905E+02,11580000000.0,-7.077020997E+01,-4.585038697E+01,11600000000.0,-6.936337497E+01,-1.238095048E+02,11620000000.0,-6.399729462E+01,-5.551410860E+00,11640000000.0,-6.180701570E+01,1.779140991E+02,11660000000.0,-5.863788314E+01,4.938437626E+00,11680000000.0,-5.499766128E+01,9.536825280E+01,11700000000.0,"-6.736424606E+01
","-6.396833757E+01
"
18,11500000000.0,-7.230882757E+01,-3.078140636E+01,11520000000.0,-6.766500649E+01,-6.561022509E+01,11540000000.0,-6.470604841E+01,-4.061725684E+01,11560000000.0,-5.838922643E+01,8.147807428E+01,11580000000.0,-5.562786462E+01,-1.218568193E+02,11600000000.0,-5.851339524E+01,-1.100762287E+01,11620000000.0,-5.525787455E+01,1.473828740E+02,11640000000.0,-5.627165369E+01,-9.271977042E+01,11660000000.0,-5.489188274E+01,8.634584265E+01,11680000000.0,-5.601271828E+01,-1.720156390E+02,11700000000.0,"-5.671381253E+01
","-7.782873496E+00
"
19,11500000000.0,-5.786008783E+01,8.799439471E+01,11520000000.0,-5.424276476E+01,-1.272527082E+02,11540000000.0,-5.743282565E+01,-4.691477020E+00,11560000000.0,-5.507880039E+01,1.300556138E+02,11580000000.0,-5.495531601E+01,-9.135297166E+01,11600000000.0,-5.792763804E+01,4.399789229E+01,11620000000.0,-5.727148423E+01,-1.689658191E+02,11640000000.0,-6.210686475E+01,-6.228562898E+01,11660000000.0,-6.898249689E+01,1.188489230E+02,11680000000.0,-6.095674626E+01,-9.522920744E+01,11700000000.0,"-6.796762658E+01
","1.133290539E+02
"
20,11500000000.0,-5.622222743E+01,1.417870842E+02,11520000000.0,-6.090650358E+01,-1.058614403E+02,11540000000.0,-6.590900297E+01,5.585201492E+01,11560000000.0,-6.113286959E+01,-1.407732423E+02,11580000000.0,-6.711938005E+01,1.363819095E+02,11600000000.0,-6.259138372E+01,5.766521886E+01,11620000000.0,-6.464415619E+01,6.358783083E+01,11640000000.0,-5.802503723E+01,-1.266944203E+02,11660000000.0,-5.826820524E+01,-1.089923645E+01,11680000000.0,-5.706933525E+01,1.315706167E+02,11700000000.0,"-5.407905014E+01
","-8.141683948E+01
"
21,11500000000.0,-7.685513732E+01,-1.303390742E+02,11520000000.0,-6.528674619E+01,-1.500188105E+01,11540000000.0,-6.067792594E+01,-1.036198777E+02,11560000000.0,-6.244518243E+01,7.823468202E+01,11580000000.0,-5.932883054E+01,-1.211345979E+02,11600000000.0,-5.579690572E+01,-3.783125827E+00,11620000000.0,-5.658075929E+01,1.275307616E+02,11640000000.0,-5.588295988E+01,-9.059604516E+01,11660000000.0,-5.805950648E+01,5.236577491E+01,11680000000.0,-5.903116558E+01,-1.695758861E+02,11700000000.0,"-6.755683996E+01
","-4.375882737E+01
"
22,11500000000.0,-6.296314633E+01,5.366197372E+01,11520000000.0,-6.221542655E+01,1.704602715E+02,11540000000.0,-6.098345857E+01,-6.877938389E+00,11560000000.0,-6.188815743E+01,1.318348399E+02,11580000000.0,-6.657500814E+01,-4.788859882E+01,11600000000.0,-6.443325043E+01,7.865348588E+01,11620000000.0,-6.195117062E+01,-1.742845307E+02,11640000000.0,-5.957265929E+01,-1.096092710E+02,11660000000.0,-6.830902571E+01,-6.308918060E+01,11680000000.0,-6.205801981E+01,1.437115968E+02,11700000000.0,"-5.975940874E+01
","-8.576562724E+01
"
23,11500000000.0,-7.007011849E+01,1.244180186E+02,11520000000.0,-6.651921273E+01,-5.185886648E+01,11540000000.0,-6.408422704E+01,7.762862840E+01,11560000000.0,-8.441597306E+01,7.489062016E+01,11580000000.0,-6.592336805E+01,1.746924441E+02,11600000000.0,-6.281269157E+01,-7.317944885E+01,11620000000.0,-5.819302754E+01,8.866461617E+01,11640000000.0,-5.716045814E+01,-1.326200798E+02,11660000000.0,-5.657505026E+01,1.679355567E+01,11680000000.0,-5.341450441E+01,1.238881732E+02,11700000000.0,"-5.548580406E+01
","-9.236866415E+01
"
24,11500000000.0,-6.844794872E+01,1.540767464E+02,11520000000.0,-6.114537807E+01,1.340217403E+02,11540000000.0,-7.559341401E+01,-8.725656782E+01,11560000000.0,-6.119417687E+01,5.782916811E+01,11580000000.0,-6.305864729E+01,-1.638441972E+02,11600000000.0,-5.441385864E+01,1.336428450E-01,11620000000.0,-5.645015036E+01,1.339287345E+02,11640000000.0,-5.536959850E+01,-8.973657894E+01,11660000000.0,-5.567520150E+01,4.618486848E+01,11680000000.0,-5.746569587E+01,-1.577952542E+02,11700000000.0,"-5.749794309E+01
","-1.566865965E+01
"
25,11500000000.0,-6.048280887E+01,6.295178725E+01,11520000000.0,-5.839889458E+01,1.509954644E+02,11540000000.0,-5.848078946E+01,-2.550421916E+00,11560000000.0,-5.826494253E+01,1.353816743E+02,11580000000.0,-5.401130331E+01,-1.069925283E+02,11600000000.0,-5.894968147E+01,5.760386759E+01,11620000000.0,-5.841149338E+01,1.787512957E+02,11640000000.0,-5.795669920E+01,-3.139522247E+01,11660000000.0,-6.052087670E+01,9.741799194E+01,11680000000.0,-5.751155340E+01,-1.193206099E+02,11700000000.0,"-6.945498661E+01
","-1.218113044E+02
"
26,11500000000.0,-6.510646656E+01,8.820376393E+01,11520000000.0,-6.196473779E+01,-1.563203947E+02,11540000000.0,-6.031652580E+01,4.693423436E+01,11560000000.0,-6.618290129E+01,1.718411929E+02,11580000000.0,-6.204121939E+01,-1.002366649E+02,11600000000.0,-6.800779879E+01,5.002557158E+01,11620000000.0,-6.576552239E+01,1.658543806E+02,11640000000.0,-7.461646433E+01,6.495291940E+01,11660000000.0,-6.034477688E+01,-6.637964181E+01,11680000000.0,-6.998666749E+01,7.067147377E+01,11700000000.0,"-5.972961910E+01
","-1.135840298E+02
"
27,11500000000.0,-6.504682340E+01,8.766664105E+01,11520000000.0,-6.858233048E+01,9.736717804E+01,11540000000.0,-7.106499273E+01,-1.509936590E+02,11560000000.0,-7.366211481E+01,9.645616472E+00,11580000000.0,-6.444183735E+01,1.742738151E+02,11600000000.0,-6.564520544E+01,-9.162820116E+01,11620000000.0,-6.629840867E+01,7.987681296E+01,11640000000.0,-6.106078611E+01,-1.209505958E+02,11660000000.0,-5.693202147E+01,2.847056194E+01,11680000000.0,-5.873717950E+01,1.554286676E+02,11700000000.0,"-5.678390000E+01
","-5.159469338E+01
"
28,11500000000.0,-6.844926410E+01,-1.041856269E+02,11520000000.0,-6.439796383E+01,9.479909696E+01,11540000000.0,-5.801272689E+01,-1.187241501E+02,11560000000.0,-6.642001587E+01,2.442406092E+01,11580000000.0,-5.828663241E+01,-1.576805894E+02,11600000000.0,-5.778829821E+01,-3.577242195E+00,11620000000.0,-5.495145095E+01,1.260823602E+02,11640000000.0,-5.656433642E+01,-1.100680468E+02,11660000000.0,-5.352713320E+01,4.450410549E+01,11680000000.0,-5.383889056E+01,1.650458362E+02,11700000000.0,"-5.633204630E+01
","-6.423823412E+01
"
