1,-4.2621,145.93
2,-0.67545,138.4
3,0.65573,139.94
4,1.5321,152.11
5,1.0303,155.79
6,0.0094032,154.93
7,1.046,139.86
8,-0.054434,146.77
9,0.36596,155.34
10,1.0968,143.22
11,-0.33971,142.27
12,-0.11116,138.77
13,0.86847,133.99
14,0.22269,129.17
15,-1.2667,113.57
16,-3.0043,123.88
17,-4.1285,87.057
18,-0.62257,48.487
19,0.61751,118.5
20,2.1467,130.7
21,2.6663,138.44
22,1.8966,136.97
23,2.4763,103.62
24,2.1384,141.65
25,1.7109,111.1
26,2.0967,85.151
27,1.5992,90.278
28,2.1439,129.81
29,2.9527,101.42
30,1.8493,76.029
31,0.37867,62.621
32,-1.3446,60.787
33,-1.6245,119.65
34,1.1182,45.55
35,2.1732,102.5
36,2.8452,71.377
37,2.3324,108.43
38,1.9868,111.5
39,2.6898,46.974
40,1.6217,72.82
41,1.4681,84.205
42,2.2395,89.494
43,1.1558,121.11
44,2.6265,57.39
45,3.1453,103.87
46,1.6647,110.05
47,0.81876,84.596
48,-2.9683,117.82
49,-2.5318,97.931
50,-1.9583,58.708
51,-0.63025,103.15
52,0.48933,115.65
53,0.13076,118.82
54,-0.19179,118.14
55,1.6881,92.007
56,1.4669,133.51
57,0.303,129.25
58,1.4481,114.97
59,0.56852,129.97
60,1.323,97.145
61,2.2012,128.66
62,1.0286,117
63,-0.50743,115.88
64,-4.0255,125
65,-6.8381,119.91
66,-3.1164,114.53
67,-0.44541,116.18
68,1.7344,123.88
69,0.64688,129.98
70,-0.79731,134.47
71,-0.73283,97.799
72,-1.2783,117.82
73,-0.53178,124.61
74,-0.46331,115.47
75,-1.0976,111.17
76,-0.27168,115.69
77,-0.15895,111.91
78,-0.50458,100.23
79,-2.2706,96.301
80,-4.7385,102.22
81,-5.7565,106.09
82,-1.8994,70.952
83,0.087617,102.24
84,2.1592,106.83
85,1.5875,78.45
86,0.8848,59.706
87,1.0297,91.815
88,0.2697,78.582
89,1.4212,55.908
90,2.5181,102.78
91,1.4687,89.963
92,1.7527,109.97
93,2.1216,104.88
94,1.089,103.32
95,-0.1564,73.06
96,-3.4475,79.724
97,-3.3329,92.971
98,-0.31993,50.421
99,1.3173,65.44
100,2.7788,86.728
101,1.7948,125.72
102,0.42346,44.11
103,1.6718,82.963
104,1.9398,108.92
105,1.0004,53.761
106,0.31492,84.478
107,-0.10111,116.68
108,0.73638,69.392
109,2.0962,101.17
110,1.5673,121.62
111,0.15408,83.085
112,-3.0833,115.37
113,-4.5753,107.67
114,-0.80325,101.97
115,-0.20124,101.23
116,0.51399,117.13
117,0.6449,127.62
118,0.078412,118.83
119,0.5694,113.6
120,-0.7262,121.42
121,-1.7056,120.14
122,-1.2788,106.26
123,-2.1982,94.209
124,-0.35198,120.55
125,2.1026,126.68
126,0.89025,123.56
127,-1.3194,119.85
128,-4.5124,129.11
129,-6.0693,120.48
130,-1.6589,107.68
131,0.13505,108.2
132,1.3723,123.53
133,1.3481,133.68
134,0.39653,130.14
135,0.082707,116.71
136,-0.062778,122.38
137,0.056908,127.92
138,-0.2043,119.25
139,-1.4763,115.06
140,0.1012,120
141,1.3611,112.16
142,0.27217,107.03
143,-1.0879,100.84
144,-3.3439,84.222
145,-4.3387,116.44
146,-0.59542,73.97
147,0.77757,119.56
148,2.105,108.41
149,1.6616,116.27
150,-0.17025,118.77
151,1.3605,69.497
152,2.6407,107.03
153,2.0313,94.249
154,-0.043562,46.72
155,-1.9904,96.445
156,-0.77835,89.461
157,1.0275,68.791
158,1.3375,38.509
159,1.378,30.52
160,-0.28442,105.68
161,-1.6478,106.64
162,0.48105,115.02
163,1.1304,106.8
164,1.6429,107.8
165,1.4508,105.01
166,1.2955,107.29
167,1.7364,106.8
168,1.4801,113.03
169,1.698,118.54
170,1.2801,0.79353
171,0.90038,103.36
172,1.9084,54.293
173,1.7532,117.79
174,1.3259,97.167
175,-0.73358,10.722
176,-3.8791,118.39
177,-4.3845,102.93
178,-2.2291,103.4
179,0.093474,115.37
180,1.6607,115.18
181,-0.23039,117.41
182,-1.1858,118.56
183,0.046261,117.64
184,-1.3037,130.14
185,-0.1249,128.83
186,1.7043,114.62
187,0.76092,121.61
188,-0.2046,134.16
189,-0.019135,128.66
190,-0.48657,116.35
191,-1.3071,104.57
192,-4.1104,81.423
193,-6.7468,118.53
194,-3.1796,118.78
195,-0.57713,123.36
196,1.6261,132.46
197,1.9378,137.45
198,1.4913,124.75
199,1.1781,107.74
200,-2.6332,67.898
201,-4.1843,119.02
202,-1.178,110.07
203,-1.2855,110.13
204,-0.3502,89.957
205,2.0663,117.65
206,1.2459,120.45
207,-0.91567,114.62
208,-3.6626,113.23
209,-3.0463,128.2
210,0.49011,64.658
211,2.2332,100.13
212,1.9424,66.686
213,2.1708,134
214,1.7399,117.61
215,2.3672,60.359
216,1.641,115.66
217,0.41902,119.65
218,2.1108,111.26
219,1.8141,102.97
220,1.1234,74.004
221,1.8871,104.08
222,0.98715,106.6
223,0.88534,84.162
224,-0.44185,76.421
225,-2.7295,79.32
226,-0.51781,88.936
227,0.70012,113.01
228,2.2926,116.35
229,1.835,116.57
230,0.83661,104.97
231,0.90699,126.02
232,-0.20011,129.97
233,0.78438,124.62
234,1.7358,59.33
235,1.2667,101.96
236,1.8129,144.37
237,1.5977,82.691
238,1.5515,95.564
239,-0.031178,105.84
240,-3.9753,63.198
241,-3.4415,117.58
242,0.084458,115.77
243,1.5208,118.04
244,1.9052,133.44
245,2.9574,146.97
246,1.8767,128.37
247,1.457,125.28
248,0.159,131.88
