,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-4.204446490E+01,6.165371384E+00,11520000000.0,-4.134937019E+01,1.446334280E+02,11540000000.0,-4.135826719E+01,-6.691530601E+01,11560000000.0,-4.056562148E+01,1.018314242E+02,11580000000.0,-4.183350644E+01,-7.129853217E+01,11600000000.0,-4.122696593E+01,3.119627064E+01,11620000000.0,-4.229538478E+01,1.342659802E+02,11640000000.0,-4.334433836E+01,-1.040258391E+02,11660000000.0,-4.348024874E+01,7.302294446E+01,11680000000.0,-4.349733169E+01,1.392609245E+02,11700000000.0,"-4.448748579E+01
","2.441688241E+00
"
1,11500000000.0,-3.871617883E+01,-1.110878171E+01,11520000000.0,-3.854309375E+01,1.123300498E+02,11540000000.0,-3.815840509E+01,-1.261863765E+02,11560000000.0,-3.768443958E+01,-8.407170086E+00,11580000000.0,-3.734483725E+01,1.127532580E+02,11600000000.0,-3.760405010E+01,-1.313520343E+02,11620000000.0,-3.852309617E+01,-9.178349299E+00,11640000000.0,-3.887800895E+01,1.162034790E+02,11660000000.0,-3.889227044E+01,-1.178917345E+02,11680000000.0,-3.909973585E+01,6.205051099E+00,11700000000.0,"-3.940917445E+01
","1.379725837E+02
"
2,11500000000.0,-3.777270100E+01,-2.149864079E+01,11520000000.0,-3.678385388E+01,1.004273627E+02,11540000000.0,-3.589337651E+01,-1.346092330E+02,11560000000.0,-3.567349260E+01,-1.650857084E+01,11580000000.0,-3.571637691E+01,1.042594412E+02,11600000000.0,-3.641210033E+01,-1.370873811E+02,11620000000.0,-3.704991726E+01,-1.240245033E+01,11640000000.0,-3.762564521E+01,1.148816265E+02,11660000000.0,-3.762646742E+01,-1.183078560E+02,11680000000.0,-3.790879538E+01,7.225165406E+00,11700000000.0,"-3.874738915E+01
","1.295729753E+02
"
3,11500000000.0,-3.507472244E+01,-2.920072636E+01,11520000000.0,-3.446919421E+01,9.271825966E+01,11540000000.0,-3.420224494E+01,-1.452695307E+02,11560000000.0,-3.375758572E+01,-2.598794750E+01,11580000000.0,-3.370137096E+01,9.176239538E+01,11600000000.0,-3.403869003E+01,-1.473117686E+02,11620000000.0,-3.472271154E+01,-2.364219901E+01,11640000000.0,-3.500752129E+01,1.029096566E+02,11660000000.0,-3.555416064E+01,-1.313602993E+02,11680000000.0,-3.555063845E+01,-6.841645021E+00,11700000000.0,"-3.571997783E+01
","1.187014611E+02
"
4,11500000000.0,-3.629000810E+01,-2.999768408E+01,11520000000.0,-3.557920565E+01,9.170401707E+01,11540000000.0,-3.441394866E+01,-1.423416783E+02,11560000000.0,-3.422617921E+01,-2.426259349E+01,11580000000.0,-3.416232190E+01,9.525342072E+01,11600000000.0,-3.478794404E+01,-1.453288634E+02,11620000000.0,-3.539090154E+01,-2.070604294E+01,11640000000.0,-3.563094141E+01,1.056009342E+02,11660000000.0,-3.605412788E+01,-1.293901325E+02,11680000000.0,-3.696750009E+01,-4.519772881E+00,11700000000.0,"-3.682089100E+01
","1.200769449E+02
"
5,11500000000.0,-3.883190496E+01,-3.534983219E+01,11520000000.0,-3.850966778E+01,8.715317830E+01,11540000000.0,-3.788303631E+01,-1.505162532E+02,11560000000.0,-3.788939340E+01,-3.101977605E+01,11580000000.0,-3.747558524E+01,8.684734400E+01,11600000000.0,-3.788118811E+01,-1.504296232E+02,11620000000.0,-3.888784274E+01,-3.020458633E+01,11640000000.0,-3.875332323E+01,9.703124978E+01,11660000000.0,-3.903885006E+01,-1.369451110E+02,11680000000.0,-3.874095323E+01,-1.036244981E+01,11700000000.0,"-3.901068274E+01
","1.153899866E+02
"
6,11500000000.0,-3.765068375E+01,-3.199396999E+01,11520000000.0,-3.713411875E+01,8.987044028E+01,11540000000.0,-3.630688318E+01,-1.484680203E+02,11560000000.0,-3.543649202E+01,-2.714370473E+01,11580000000.0,-3.501553265E+01,9.227806925E+01,11600000000.0,-3.561315300E+01,-1.470674862E+02,11620000000.0,-3.634172584E+01,-2.187105043E+01,11640000000.0,-3.676872537E+01,1.007192758E+02,11660000000.0,-3.760241767E+01,-1.285471508E+02,11680000000.0,-3.774427873E+01,-6.041865699E+00,11700000000.0,"-3.780653022E+01
","1.195228301E+02
"
7,11500000000.0,-3.560537660E+01,-2.401606323E+01,11520000000.0,-3.544900457E+01,9.768190703E+01,11540000000.0,-3.474582119E+01,-1.383452829E+02,11560000000.0,-3.444237823E+01,-1.754565270E+01,11580000000.0,-3.438856575E+01,1.012179099E+02,11600000000.0,-3.521287320E+01,-1.389768880E+02,11620000000.0,-3.578587126E+01,-1.670840595E+01,11640000000.0,-3.628403734E+01,1.077297026E+02,11660000000.0,-3.659769219E+01,-1.239342515E+02,11680000000.0,-3.629263849E+01,2.675853787E+00,11700000000.0,"-3.622031643E+01
","1.243631283E+02
"
8,11500000000.0,-3.671665458E+01,-1.398693571E+01,11520000000.0,-3.631738407E+01,1.025261067E+02,11540000000.0,-3.595660514E+01,-1.338555461E+02,11560000000.0,-3.528974051E+01,-1.126868028E+01,11580000000.0,-3.532605556E+01,1.045001853E+02,11600000000.0,-3.562918631E+01,-1.354891759E+02,11620000000.0,-3.653028550E+01,-9.158668674E+00,11640000000.0,-3.722918563E+01,1.175377538E+02,11660000000.0,-3.684043695E+01,-1.113414171E+02,11680000000.0,-3.720394552E+01,1.106539392E+01,11700000000.0,"-3.709501515E+01
","1.417586225E+02
"
9,11500000000.0,-3.878087350E+01,-1.293611989E+01,11520000000.0,-3.836971906E+01,1.077383327E+02,11540000000.0,-3.723096176E+01,-1.296289373E+02,11560000000.0,-3.718139740E+01,-9.968554628E+00,11580000000.0,-3.668134544E+01,1.084062532E+02,11600000000.0,-3.754448732E+01,-1.327864597E+02,11620000000.0,-3.875565424E+01,-7.971280210E+00,11640000000.0,-3.918447370E+01,1.171789139E+02,11660000000.0,-3.930450839E+01,-1.140887993E+02,11680000000.0,-3.946070124E+01,1.141167647E+01,11700000000.0,"-3.943853980E+01
","1.402110607E+02
"
