,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-6.267780357E+01,-2.223736704E+01,11520000000.0,-7.333164332E+01,9.516916506E+01,11540000000.0,-6.416451628E+01,-1.396174220E+02,11560000000.0,-6.331084133E+01,-1.946425357E+01,11580000000.0,-6.946176345E+01,1.055539145E+02,11600000000.0,-6.156653501E+01,-1.392936385E+02,11620000000.0,-7.016709527E+01,-1.361925109E+01,11640000000.0,-6.575993133E+01,1.089329905E+02,11660000000.0,-6.496475119E+01,-1.239960825E+02,11680000000.0,-7.404382225E+01,-3.738093667E+00,11700000000.0,"-6.531669875E+01
","1.237391052E+02
"
1,11500000000.0,-7.417816038E+01,-1.051496836E+01,11520000000.0,-6.501186207E+01,1.143402180E+02,11540000000.0,-7.034094479E+01,-1.259590007E+02,11560000000.0,-6.433295371E+01,-4.773953793E+00,11580000000.0,-6.481489757E+01,1.116698603E+02,11600000000.0,-6.818534679E+01,-1.262596358E+02,11620000000.0,-6.807579908E+01,-6.508278304E+00,11640000000.0,-6.550927578E+01,1.195983689E+02,11660000000.0,-7.650481116E+01,-1.146700505E+02,11680000000.0,-6.756665338E+01,1.326259764E+01,11700000000.0,"-6.870756810E+01
","1.327053646E+02
"
2,11500000000.0,-7.372690221E+01,-1.755056938E+01,11520000000.0,-6.333443162E+01,1.051332117E+02,11540000000.0,-6.366714729E+01,-1.336643835E+02,11560000000.0,-7.499810150E+01,-1.209452350E+01,11580000000.0,-6.660000487E+01,1.087793621E+02,11600000000.0,-6.966009560E+01,-1.309493779E+02,11620000000.0,-6.430245315E+01,-8.471406543E+00,11640000000.0,-7.017985269E+01,1.156881883E+02,11660000000.0,-6.592723391E+01,-1.183378084E+02,11680000000.0,-6.857624865E+01,9.688182513E+00,11700000000.0,"-6.268127115E+01
","1.332627520E+02
"
3,11500000000.0,-6.526026914E+01,-2.659847639E+01,11520000000.0,-6.324819925E+01,9.551005688E+01,11540000000.0,-6.549016177E+01,-1.431517421E+02,11560000000.0,-6.685876748E+01,-2.346947183E+01,11580000000.0,-7.060319438E+01,9.562637371E+01,11600000000.0,-6.455238248E+01,-1.443764412E+02,11620000000.0,-6.228664436E+01,-2.159285119E+01,11640000000.0,-7.143836114E+01,1.060883875E+02,11660000000.0,-7.274277429E+01,-1.276737417E+02,11680000000.0,-7.012765306E+01,-2.262901101E+00,11700000000.0,"-6.547028975E+01
","1.186167069E+02
"
4,11500000000.0,-6.942027746E+01,-2.723516371E+01,11520000000.0,-7.038410266E+01,9.705750864E+01,11540000000.0,-6.641649545E+01,-1.410526091E+02,11560000000.0,-8.184792253E+01,-2.178464529E+01,11580000000.0,-7.035535221E+01,9.925300327E+01,11600000000.0,-6.789803803E+01,-1.392227512E+02,11620000000.0,-7.414367151E+01,-1.795639996E+01,11640000000.0,-8.003780080E+01,1.086212618E+02,11660000000.0,-6.633631323E+01,-1.273012187E+02,11680000000.0,-6.388578280E+01,2.56829369E-02,11700000000.0,"-7.438409872E+01
","1.207694957E+02
"
5,11500000000.0,-6.973951837E+01,-3.475867412E+01,11520000000.0,-6.367233832E+01,9.098874969E+01,11540000000.0,-7.820206102E+01,-1.469041374E+02,11560000000.0,-6.443315009E+01,-2.713444951E+01,11580000000.0,-6.627805009E+01,9.220939319E+01,11600000000.0,-7.050397513E+01,-1.498363030E+02,11620000000.0,-6.061039824E+01,-2.804408551E+01,11640000000.0,-6.093410637E+01,9.776580847E+01,11660000000.0,-6.553929801E+01,-1.323790833E+02,11680000000.0,-5.861870698E+01,-7.947741351E+00,11700000000.0,"-6.978162164E+01
","1.180081988E+02
"
6,11500000000.0,-6.647597488E+01,-2.833684990E+01,11520000000.0,-6.680764503E+01,9.338333040E+01,11540000000.0,-6.821673860E+01,-1.451312737E+02,11560000000.0,-6.343831918E+01,-2.649315441E+01,11580000000.0,-7.113769688E+01,9.462369561E+01,11600000000.0,-6.225684844E+01,-1.482307428E+02,11620000000.0,-6.572220215E+01,-2.045656713E+01,11640000000.0,-6.623795068E+01,1.043978578E+02,11660000000.0,-5.986439250E+01,-1.283516311E+02,11680000000.0,-6.197699843E+01,-5.022926676E+00,11700000000.0,"-6.046088002E+01
","1.216162430E+02
"
7,11500000000.0,-6.580281320E+01,-1.728926154E+01,11520000000.0,-6.734202173E+01,1.022872393E+02,11540000000.0,-6.502026346E+01,-1.350482828E+02,11560000000.0,-6.021189359E+01,-1.557171269E+01,11580000000.0,-6.528216802E+01,1.047409980E+02,11600000000.0,-6.763099381E+01,-1.370515648E+02,11620000000.0,-6.810096326E+01,-1.360162564E+01,11640000000.0,-6.563150014E+01,1.117872308E+02,11660000000.0,-6.120741349E+01,-1.200907186E+02,11680000000.0,-6.072497579E+01,5.899078439E+00,11700000000.0,"-5.901118091E+01
","1.277091912E+02
"
8,11500000000.0,-6.386667231E+01,-1.373873653E+01,11520000000.0,-7.860936030E+01,1.068689771E+02,11540000000.0,-6.630388339E+01,-1.303822095E+02,11560000000.0,-7.284917496E+01,-1.098763345E+01,11580000000.0,-6.665594037E+01,1.071180733E+02,11600000000.0,-6.215086613E+01,-1.314881524E+02,11620000000.0,-6.874871161E+01,-8.489658209E+00,11640000000.0,-7.263651438E+01,1.190611661E+02,11660000000.0,-6.260051501E+01,-1.130588814E+02,11680000000.0,-6.436838334E+01,1.101146601E+01,11700000000.0,"-6.553745005E+01
","1.420602724E+02
"
9,11500000000.0,-6.692321728E+01,-1.235921773E+01,11520000000.0,-6.410473933E+01,1.118526636E+02,11540000000.0,-6.062120599E+01,-1.273572836E+02,11560000000.0,-6.290974511E+01,-6.982353056E+00,11580000000.0,-7.004070301E+01,1.114663981E+02,11600000000.0,-6.726010796E+01,-1.301760474E+02,11620000000.0,-7.147630029E+01,-6.341325800E+00,11640000000.0,-6.338512606E+01,1.190018024E+02,11660000000.0,-6.314352374E+01,-1.120807548E+02,11680000000.0,-5.870471439E+01,1.381305001E+01,11700000000.0,"-6.183605135E+01
","1.398999564E+02
"
