,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-6.084692328E+01,6.842174721E+01,11520000000.0,-7.017120636E+01,-1.626602003E+02,11540000000.0,-7.249862369E+01,-1.598372728E+02,11560000000.0,-8.044639919E+01,-1.102494736E+02,11580000000.0,-6.576222053E+01,-5.007733378E+01,11600000000.0,-6.791381815E+01,1.106600937E+02,11620000000.0,-6.192694156E+01,-9.167524570E+01,11640000000.0,-5.974946121E+01,-3.238952596E+01,11660000000.0,-5.696717309E+01,1.210645882E+02,11680000000.0,-6.043247815E+01,-1.286039589E+02,11700000000.0,"-6.513048481E+01
","5.526050269E+01
"
1,11500000000.0,-6.569372789E+01,9.229137578E+01,11520000000.0,-6.843583668E+01,-8.491554201E+01,11540000000.0,-6.423867381E+01,1.343743145E+02,11560000000.0,-6.412909356E+01,-9.007627439E+01,11580000000.0,-7.282214124E+01,2.802305013E+01,11600000000.0,-8.377653439E+01,1.420285305E+02,11620000000.0,-7.010353897E+01,5.398513786E+01,11640000000.0,-6.555420442E+01,4.069235027E+01,11660000000.0,-6.887718873E+01,-1.514830915E+02,11680000000.0,-6.512155924E+01,-1.482527724E+02,11700000000.0,"-6.041307650E+01
","7.114918359E+01
"
2,11500000000.0,-6.384677598E+01,-1.653915283E+02,11520000000.0,-5.914279259E+01,4.497429148E+01,11540000000.0,-6.258698448E+01,1.561808898E+02,11560000000.0,-6.192949850E+01,-7.220353138E+01,11580000000.0,-6.105182136E+01,6.457972342E+01,11600000000.0,-6.209094163E+01,-1.398771385E+02,11620000000.0,-6.011673605E+01,-1.242650052E+01,11640000000.0,-6.332078274E+01,1.763706697E+02,11660000000.0,-6.301771407E+01,3.545594783E+01,11680000000.0,-7.086449538E+01,-1.638974753E+02,11700000000.0,"-7.180686309E+01
","-9.927088242E+00
"
3,11500000000.0,-5.818729176E+01,6.782872597E+01,11520000000.0,-7.446864989E+01,1.230235445E+02,11540000000.0,-6.063441028E+01,-9.416442147E+01,11560000000.0,-6.169540050E+01,-9.722469285E+00,11580000000.0,-6.022426178E+01,-1.343698164E+02,11600000000.0,-6.167331378E+01,-1.281892293E+02,11620000000.0,-6.073468704E+01,3.743257287E+01,11640000000.0,-7.326307005E+01,-1.459981728E+02,11660000000.0,-7.750276730E+01,-1.085276001E+02,11680000000.0,-5.979192095E+01,1.114814782E+02,11700000000.0,"-6.574756939E+01
","1.044958617E+02
"
4,11500000000.0,-6.844365254E+01,-7.460010062E+01,11520000000.0,-6.801147957E+01,-1.101448129E+02,11540000000.0,-6.881623239E+01,3.227911505E+01,11560000000.0,-6.523251571E+01,1.121542676E+02,11580000000.0,-6.719302017E+01,-2.029608258E+01,11600000000.0,-5.773143631E+01,2.014852187E+01,11620000000.0,-6.122003409E+01,-1.777536282E+02,11640000000.0,-5.806102557E+01,-4.649173744E+01,11660000000.0,-6.032337650E+01,4.132028026E+01,11680000000.0,-6.358956659E+01,-1.597471784E+02,11700000000.0,"-6.663336753E+01
","-1.233058050E+02
"
5,11500000000.0,-6.194204697E+01,-1.968242911E+01,11520000000.0,-6.363910522E+01,-5.213415011E+01,11540000000.0,-6.660541339E+01,-1.653531033E+02,11560000000.0,-5.861650291E+01,-7.232773614E+01,11580000000.0,-5.865805508E+01,1.989078970E+01,11600000000.0,-6.242957199E+01,1.746718725E+02,11620000000.0,-6.947952245E+01,-9.384372128E+01,11640000000.0,-6.885390094E+01,6.726151230E+01,11660000000.0,-5.710608776E+01,1.292952773E+02,11680000000.0,-6.429965074E+01,-5.847975753E+00,11700000000.0,"-6.141624744E+01
","-4.484043188E+01
"
6,11500000000.0,-6.992286268E+01,1.960207671E+01,11520000000.0,-7.113263617E+01,-6.168228314E-01,11540000000.0,-6.095864781E+01,-1.207685120E+02,11560000000.0,-6.078144216E+01,4.888532553E+01,11580000000.0,-5.979248080E+01,-1.721551809E+02,11600000000.0,-5.999478754E+01,-1.854628224E+01,11620000000.0,-5.498183517E+01,8.753742042E+01,11640000000.0,-5.898085300E+01,-1.186648743E+02,11660000000.0,-6.379717654E+01,-9.310098059E-01,11680000000.0,-6.202772881E+01,8.401097857E+01,11700000000.0,"-6.782207637E+01
","-1.366880486E+02
"
7,11500000000.0,-6.343568692E+01,6.564369506E+00,11520000000.0,-6.949312703E+01,-1.129750405E+02,11540000000.0,-5.985320019E+01,-4.587126565E+00,11560000000.0,-6.384568511E+01,1.737300705E+02,11580000000.0,-5.697524759E+01,-6.798719169E+01,11600000000.0,-5.862214309E+01,8.412701246E+01,11620000000.0,-6.023444830E+01,-1.556902895E+02,11640000000.0,-6.541767186E+01,1.245081073E+01,11660000000.0,-6.350265224E+01,1.144922668E+02,11680000000.0,-6.809447636E+01,-5.837785741E+01,11700000000.0,"-5.718541866E+01
","-1.505701298E+01
"
8,11500000000.0,-6.250498497E+01,1.580985691E+02,11520000000.0,-6.226128335E+01,-4.640104503E+01,11540000000.0,-6.071058675E+01,1.298638703E+02,11560000000.0,-6.080313172E+01,-7.845530196E+00,11580000000.0,-7.754604703E+01,-1.017551524E+02,11600000000.0,-6.511798911E+01,-8.879327988E+01,11620000000.0,-6.407897668E+01,9.475126482E+01,11640000000.0,-6.016199802E+01,-8.277297475E+01,11660000000.0,-5.856428761E+01,-3.540755933E+01,11680000000.0,-6.291842373E+01,1.684667401E+02,11700000000.0,"-6.872741249E+01
","-7.904886006E+01
"
9,11500000000.0,-5.763842522E+01,-8.644944302E+01,11520000000.0,-6.242748602E+01,6.138350551E+00,11540000000.0,-5.597642795E+01,1.432459170E+02,11560000000.0,-5.626727609E+01,-8.555675420E+01,11580000000.0,-6.039158393E+01,5.040184816E+01,11600000000.0,-6.872116968E+01,7.359222513E+01,11620000000.0,-5.817092114E+01,-1.505446652E+02,11640000000.0,-5.784519139E+01,-4.238140228E+01,11660000000.0,-5.604285533E+01,1.082000217E+02,11680000000.0,-5.885010383E+01,-1.637851813E+02,11700000000.0,"-5.421543303E+01
","-3.395180278E+01
"
