1,-3.3405,123.8
2,-0.25629,128.25
3,0.88601,92.265
4,1.8442,139.74
5,1.2669,142.94
6,0.32882,140.17
7,0.99891,128.85
8,0.12371,135.45
9,0.33011,141.87
10,1.0727,131.55
11,-0.45125,130.04
12,0.097169,126.55
13,0.70514,124.97
14,-0.15431,118.54
15,-1.2731,104.58
16,-3.1552,116.15
17,-2.901,119.54
18,-0.52295,113.09
19,0.99218,116.23
20,2.2187,128.31
21,2.4218,138.35
22,1.9773,137
23,2.3486,135.11
24,2.0304,144.16
25,1.7331,144.1
26,1.9985,132.92
27,1.4182,136.7
28,1.9878,137.27
29,3.2241,134.43
30,1.6255,128.51
31,0.59321,113.4
32,-1.5826,121.27
33,-1.9582,113.52
34,0.9992,102.61
35,2.0184,107.17
36,2.8481,77.998
37,2.2171,115.08
38,1.7558,114.47
39,2.1435,76.125
40,1.2391,120.44
41,1.702,116.55
42,1.9234,109.43
43,1.3746,117.82
44,2.5964,123.73
45,2.8222,115.46
46,1.7989,104.89
47,0.64785,101
48,-2.7668,109.55
49,-2.785,94.607
50,-1.4661,78.831
51,-0.46345,95.239
52,0.49175,65.8
53,0.096828,107.49
54,-0.2693,108.55
55,1.7961,106.97
56,1.5624,121.37
57,0.43686,117.89
58,1.4107,103.6
59,0.55285,119.12
60,1.3831,95.785
61,2.2027,116.44
62,1.1282,105.96
63,-0.54735,105.39
64,-3.8561,119.47
65,-7.0322,102.61
66,-2.6878,101.13
67,-0.10506,105.06
68,1.4341,112.02
69,0.43208,116.91
70,-1.4248,118.26
71,-0.93563,76.373
72,-1.3389,104.83
73,-0.4581,111.21
74,-0.49278,100.56
75,-1.2614,100.06
76,0.022582,96.816
77,-0.21281,98.635
78,-0.60573,88.894
79,-2.2533,84.507
80,-4.3451,72.516
81,-5.4506,95.377
82,-1.6942,85.997
83,-0.0033801,94.591
84,2.1835,114.47
85,1.6442,109.27
86,0.61761,110.78
87,0.95586,102.63
88,0.32306,107.27
89,0.95513,117.71
90,2.2188,109.39
91,1.5631,108.5
92,1.7487,113.02
93,1.7853,110.86
94,0.78793,103.27
95,-0.41601,103.53
96,-3.2464,85.569
97,-2.9647,100.05
98,0.19758,88.659
99,1.5475,98.38
100,2.7036,105.39
101,1.3117,112.81
102,0.50481,107.94
103,2.065,104.07
104,1.8325,112.22
105,0.92273,109.91
106,0.65004,100.08
107,-0.07515,112.29
108,0.93245,114.68
109,2.0482,100.95
110,1.4584,93.912
111,0.12432,89.415
112,-3.6556,106.09
113,-3.9189,97.688
114,-1.1539,86.634
115,0.1977,85.605
116,0.7683,103.97
117,0.62596,112.94
118,-0.0057563,49.988
119,0.79788,97.809
120,-0.60403,97.145
121,-1.7544,102.5
122,-0.86961,90.217
123,-2.2792,95.617
124,-0.38988,105.8
125,1.98,111.81
126,1.0603,108.7
127,-0.88755,103.29
128,-4.68,108.39
129,-5.5512,101.03
130,-1.2632,92.115
131,0.12592,91.425
132,1.3551,107.48
133,1.2105,115.64
134,0.48166,112.28
135,0.26495,99.45
136,-0.031388,103.67
137,0.065222,108.87
138,-0.16078,100.82
139,-1.718,97.114
140,0.071542,101.48
141,1.1597,95.604
142,0.44002,87.478
143,-1.5136,81.862
144,-3.2965,88.275
145,-4.5338,104.52
146,-0.44226,80.526
147,0.67023,87.044
148,2.2316,96.617
149,1.4451,76.163
150,-0.13277,112.97
151,1.2764,105.35
152,2.3964,101.11
153,1.7992,95.125
154,0.16713,75.218
155,-2.5149,41.644
156,-0.89472,92.373
157,1.2604,88.123
158,1.3061,81.889
159,1.5595,84.853
160,-0.97298,111.14
161,-1.7485,113.25
162,0.36428,101.93
163,0.90454,107.36
164,1.9641,107.99
165,1.6214,108.65
166,1.1934,107.8
167,1.6048,102.8
168,1.6435,110.04
169,1.5807,114.08
170,1.0181,105.14
171,0.96288,113.63
172,1.6347,118.36
173,1.7645,102.74
174,1.2614,99.052
175,-0.53945,90.231
176,-3.9804,99.827
177,-4.2723,81.972
178,-1.9792,81.47
179,0.12803,94.563
180,1.465,97.42
181,-0.21245,79.573
182,-1.4691,99.79
183,-0.045821,97.64
184,-1.3188,109.9
185,-0.24865,110.99
186,1.7038,98.406
187,0.79362,104.79
188,-0.16917,115.15
189,0.10297,110.44
190,-0.55535,99.307
191,-0.94889,100.57
192,-3.5449,109.87
193,-5.9869,101.29
194,-2.3384,97.046
195,-0.16169,104.43
196,1.8681,114.68
197,2.0008,118.07
198,1.6809,106.51
199,1.3027,87.89
200,-2.4746,92.292
201,-3.9574,97.831
202,-0.77507,87.035
203,-1.3449,91.689
204,0.13317,96.859
205,2.0854,97.242
206,1.2122,97.923
207,-0.88958,90.382
208,-3.5558,88.39
209,-2.7165,99.417
210,0.64235,89.879
211,2.2644,91.921
212,1.998,99.824
213,1.9006,117.85
214,1.829,90.263
215,2.3584,97
216,1.5949,108.32
217,0.73382,112.91
218,1.7324,106.4
219,1.6049,101.76
220,1.3603,96.312
221,1.8061,103.22
222,0.74506,106.29
223,0.52907,105.83
224,-0.28413,93.163
225,-2.7353,87.509
226,-0.85411,100.62
227,0.64465,113.64
228,2.1163,115.05
229,1.6926,114.2
230,1.1794,116.01
231,0.8238,122.91
232,-0.012494,123.58
233,1.229,115.43
234,1.6707,110.53
235,1.3185,119.49
236,1.7383,128.05
237,1.4128,107.35
