,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-6.803925572E+01,4.457952229E+01,11520000000.0,-6.221906664E+01,-2.084179574E+01,11540000000.0,-5.989931862E+01,1.455659497E+02,11560000000.0,-6.167429299E+01,-4.834080497E+01,11580000000.0,-6.149220191E+01,3.038428949E+01,11600000000.0,-6.459063644E+01,1.040275531E+02,11620000000.0,-7.586252158E+01,-1.413807151E+02,11640000000.0,-5.659740467E+01,-3.544876067E+01,11660000000.0,-5.949931270E+01,9.459761894E+01,11680000000.0,-6.103287918E+01,-1.280348132E+02,11700000000.0,"-6.560558634E+01
","1.557549478E+01
"
1,11500000000.0,-6.930811579E+01,1.238057756E+02,11520000000.0,-6.966031963E+01,1.388352470E+02,11540000000.0,-7.012983730E+01,1.442374181E+02,11560000000.0,-5.933444286E+01,-8.045886287E+01,11580000000.0,-6.129613735E+01,8.499595117E+00,11600000000.0,-6.173486329E+01,1.578641980E+02,11620000000.0,-5.781027032E+01,-8.052325560E+01,11640000000.0,-6.172422588E+01,3.154970050E+01,11660000000.0,-5.967034522E+01,1.576595736E+02,11680000000.0,-5.573619899E+01,-6.946070843E+01,11700000000.0,"-6.581233213E+01
","-2.719078320E+00
"
2,11500000000.0,-6.668175168E+01,-1.290535905E+02,11520000000.0,-6.103375812E+01,-6.226113336E+01,11540000000.0,-6.460742418E+01,1.063843589E+02,11560000000.0,-6.307149665E+01,-1.103684850E+01,11580000000.0,-6.370751209E+01,1.704549522E+02,11600000000.0,-6.735443454E+01,-6.098641895E+01,11620000000.0,-6.475704953E+01,9.002858463E+01,11640000000.0,-6.697047013E+01,1.766224106E+02,11660000000.0,-7.108634640E+01,-3.594530282E+00,11680000000.0,-6.586153894E+01,1.163039100E+02,11700000000.0,"-6.708489304E+01
","1.718102616E+02
"
3,11500000000.0,-5.946383949E+01,4.404083272E+00,11520000000.0,-6.359488502E+01,1.173069286E+02,11540000000.0,-6.226665444E+01,-1.766296509E+02,11560000000.0,-7.008113020E+01,-3.523017430E+01,11580000000.0,-6.721722616E+01,-1.684026450E+02,11600000000.0,-6.786654616E+01,-1.784515236E+02,11620000000.0,-6.321457193E+01,-1.264223047E+02,11640000000.0,-7.983848204E+01,3.329367829E+01,11660000000.0,-6.025688355E+01,1.228279266E+02,11680000000.0,-6.221930534E+01,-1.469040022E+02,11700000000.0,"-6.370872326E+01
","-6.868049169E+01
"
4,11500000000.0,-7.225263718E+01,6.485884239E+01,11520000000.0,-6.588869950E+01,-9.346603495E+01,11540000000.0,-6.483125619E+01,1.133666309E+02,11560000000.0,-6.870225006E+01,1.380754865E+02,11580000000.0,-6.335975826E+01,-2.091198720E+01,11600000000.0,-6.115773182E+01,-4.688447769E+01,11620000000.0,-5.730658690E+01,1.355136234E+02,11640000000.0,-5.826234585E+01,-1.024923341E+02,11660000000.0,-6.299618737E+01,2.721748158E+01,11680000000.0,-6.033581512E+01,7.114738846E+01,11700000000.0,"-7.462200850E+01
","-1.067739461E+02
"
5,11500000000.0,-6.318776208E+01,4.574741043E+01,11520000000.0,-6.736950819E+01,1.061705857E+02,11540000000.0,-6.091625458E+01,-1.583764459E+02,11560000000.0,-5.708871749E+01,-3.768472575E+01,11580000000.0,-6.205466737E+01,4.667920556E+01,11600000000.0,-6.714970936E+01,1.624851451E+02,11620000000.0,-5.864086527E+01,-1.414620222E+02,11640000000.0,-7.518365098E+01,7.160633548E+01,11660000000.0,-6.660157641E+01,1.577547202E+02,11680000000.0,-6.568313087E+01,-5.560031343E+01,11700000000.0,"-6.751543088E+01
","4.084090910E+01
"
6,11500000000.0,-6.558430262E+01,1.097683433E+02,11520000000.0,-6.268015504E+01,-1.783339922E+02,11540000000.0,-6.553599091E+01,-8.285506007E+01,11560000000.0,-5.508551292E+01,5.307195202E+01,11580000000.0,-5.591337498E+01,-1.771817137E+02,11600000000.0,-5.765502030E+01,-4.834617507E+01,11620000000.0,-5.806007710E+01,9.498489593E+01,11640000000.0,-6.234308206E+01,-1.541972219E+02,11660000000.0,-6.221578933E+01,-6.418179634E+01,11680000000.0,-6.760275510E+01,3.434633072E+01,11700000000.0,"-6.287230085E+01
","1.747061713E+02
"
7,11500000000.0,-6.194480261E+01,-1.305247884E+02,11520000000.0,-6.304553233E+01,-1.542073112E+01,11540000000.0,-6.575362293E+01,7.777612222E+01,11560000000.0,-5.711789094E+01,1.722055678E+02,11580000000.0,-5.501422453E+01,-3.229953241E+01,11600000000.0,-5.457262280E+01,1.737084618E+01,11620000000.0,-5.472040153E+01,-1.645991403E+02,11640000000.0,-5.791864077E+01,-7.434774361E+01,11660000000.0,-6.746795205E+01,8.611016303E+01,11680000000.0,-6.284184170E+01,1.480885396E+02,11700000000.0,"-6.243183642E+01
","1.161178782E+01
"
8,11500000000.0,-5.826932962E+01,-2.186357045E+01,11520000000.0,-7.865975574E+01,1.094381152E+02,11540000000.0,-5.944029626E+01,-1.447038618E+02,11560000000.0,-5.701302519E+01,-5.107833765E+01,11580000000.0,-6.129452120E+01,8.128115924E+01,11600000000.0,-6.039904217E+01,-1.354613025E+02,11620000000.0,-5.739558956E+01,-3.978551653E+01,11640000000.0,-7.097076495E+01,5.640886202E+01,11660000000.0,-7.919625280E+01,1.704119376E+02,11680000000.0,-6.438508394E+01,4.937127878E+00,11700000000.0,"-7.415967306E+01
","1.017503381E+02
"
9,11500000000.0,-6.094284095E+01,6.693865360E+01,11520000000.0,-5.667202403E+01,1.703228775E+02,11540000000.0,-6.109108037E+01,-4.049696419E+01,11560000000.0,-5.917456088E+01,5.266901574E+01,11580000000.0,-5.990189186E+01,1.622906021E+02,11600000000.0,-5.959362677E+01,-1.149419256E+02,11620000000.0,-6.658495972E+01,9.715052035E+01,11640000000.0,-6.092225343E+01,-1.584746390E+02,11660000000.0,-6.771873642E+01,6.549448384E+00,11680000000.0,-6.296987969E+01,8.861682063E+01,11700000000.0,"-6.354450860E+01
","1.559534398E+02
"
