,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-4.453719676E+01,-3.680626067E+01,11520000000.0,-4.359307447E+01,8.747193109E+01,11540000000.0,-4.265299628E+01,-1.542713934E+02,11560000000.0,-4.273575222E+01,-3.024543008E+01,11580000000.0,-4.311176688E+01,8.602595402E+01,11600000000.0,-4.324274065E+01,-1.563179116E+02,11620000000.0,-4.358414519E+01,-2.874708374E+01,11640000000.0,-4.362359586E+01,9.260547061E+01,11660000000.0,-4.427388472E+01,-1.423411931E+02,11680000000.0,-4.459674132E+01,-1.867209202E+01,11700000000.0,"-4.567329111E+01
","1.057582596E+02
"
1,11500000000.0,-3.974540828E+01,-2.109685621E+01,11520000000.0,-3.826324920E+01,9.874910558E+01,11540000000.0,-3.772101591E+01,-1.361271902E+02,11560000000.0,-3.662357093E+01,-1.658416856E+01,11580000000.0,-3.656382493E+01,1.019473549E+02,11600000000.0,-3.651098166E+01,-1.394378239E+02,11620000000.0,-3.715739440E+01,-1.968322162E+01,11640000000.0,-3.783559656E+01,1.053089408E+02,11660000000.0,-3.800749213E+01,-1.325556276E+02,11680000000.0,-3.806414044E+01,-8.978414522E+00,11700000000.0,"-3.888157873E+01
","1.174839762E+02
"
2,11500000000.0,-3.651919944E+01,-1.714042617E+01,11520000000.0,-3.582369955E+01,1.098472687E+02,11540000000.0,-3.540916304E+01,-1.305260596E+02,11560000000.0,-3.474344433E+01,-1.042620307E+01,11580000000.0,-3.456967348E+01,1.087004555E+02,11600000000.0,-3.431152434E+01,-1.288028227E+02,11620000000.0,-3.507476910E+01,-7.760186435E+00,11640000000.0,-3.589974687E+01,1.156536631E+02,11660000000.0,-3.614273517E+01,-1.198363269E+02,11680000000.0,-3.649511109E+01,7.759294600E+00,11700000000.0,"-3.669073680E+01
","1.336084570E+02
"
3,11500000000.0,-3.627339084E+01,-2.690693743E+01,11520000000.0,-3.556804812E+01,9.507132231E+01,11540000000.0,-3.499516454E+01,-1.422458847E+02,11560000000.0,-3.422902896E+01,-2.129323071E+01,11580000000.0,-3.386558757E+01,9.593022584E+01,11600000000.0,-3.428357552E+01,-1.451635524E+02,11620000000.0,-3.478621125E+01,-2.297773510E+01,11640000000.0,-3.492083438E+01,1.034683016E+02,11660000000.0,-3.532947067E+01,-1.315592615E+02,11680000000.0,-3.536147939E+01,-7.244226629E+00,11700000000.0,"-3.565587643E+01
","1.172150959E+02
"
4,11500000000.0,-6.398735831E+01,-4.354680558E+01,11520000000.0,-5.828235747E+01,8.033756616E+01,11540000000.0,-7.038189238E+01,-1.565337641E+02,11560000000.0,-8.083034281E+01,-3.578243570E+01,11580000000.0,-7.485676586E+01,8.448613170E+01,11600000000.0,-6.184524483E+01,-1.562553581E+02,11620000000.0,-6.768577733E+01,-3.355693387E+01,11640000000.0,-7.294761244E+01,9.033371737E+01,11660000000.0,-6.551965265E+01,-1.464826243E+02,11680000000.0,-6.495105252E+01,-1.957962275E+01,11700000000.0,"-7.123204070E+01
","1.017416147E+02
"
5,11500000000.0,-3.643866282E+01,-3.516848935E+01,11520000000.0,-3.543463803E+01,8.798728651E+01,11540000000.0,-3.446008917E+01,-1.502157689E+02,11560000000.0,-3.405995618E+01,-2.874892396E+01,11580000000.0,-3.357756048E+01,8.850178306E+01,11600000000.0,-3.372879695E+01,-1.516567552E+02,11620000000.0,-3.461933335E+01,-3.131544530E+01,11640000000.0,-3.463351303E+01,9.488739820E+01,11660000000.0,-3.529708779E+01,-1.401040783E+02,11680000000.0,-3.520831415E+01,-1.524556944E+01,11700000000.0,"-3.532864473E+01
","1.105704593E+02
"
6,11500000000.0,-3.756974853E+01,-8.694496493E+00,11520000000.0,-3.666895951E+01,1.144135292E+02,11540000000.0,-3.579345125E+01,-1.253602230E+02,11560000000.0,-3.491792482E+01,-5.181083463E+00,11580000000.0,-3.410960119E+01,1.138525853E+02,11600000000.0,-3.473121152E+01,-1.269686589E+02,11620000000.0,-3.527646692E+01,-4.451434927E+00,11640000000.0,-3.558984259E+01,1.216656768E+02,11660000000.0,-3.601331118E+01,-1.133529618E+02,11680000000.0,-3.640019203E+01,1.403732024E+01,11700000000.0,"-3.650770446E+01
","1.355070041E+02
"
7,11500000000.0,-3.936203687E+01,-1.000475976E+01,11520000000.0,-3.859520341E+01,1.095793460E+02,11540000000.0,-3.784716922E+01,-1.254157907E+02,11560000000.0,-3.717406909E+01,-7.956540366E+00,11580000000.0,-3.687005369E+01,1.122447093E+02,11600000000.0,-3.736137186E+01,-1.257156545E+02,11620000000.0,-3.788706158E+01,-5.062429672E+00,11640000000.0,-3.863053437E+01,1.156988549E+02,11660000000.0,-3.839619826E+01,-1.151849949E+02,11680000000.0,-3.780987103E+01,6.964561524E+00,11700000000.0,"-3.849010242E+01
","1.295855254E+02
"
8,11500000000.0,-3.814075407E+01,-3.747797230E+01,11520000000.0,-3.731435223E+01,8.869527441E+01,11540000000.0,-3.668862742E+01,-1.481130442E+02,11560000000.0,-3.607164789E+01,-2.913056879E+01,11580000000.0,-3.546920655E+01,8.910288513E+01,11600000000.0,-3.564758202E+01,-1.518290274E+02,11620000000.0,-3.619525833E+01,-2.829384189E+01,11640000000.0,-3.660418518E+01,1.011211262E+02,11660000000.0,-3.680308944E+01,-1.337683894E+02,11680000000.0,-3.703804060E+01,-9.772127495E+00,11700000000.0,"-3.719448180E+01
","1.154777293E+02
"
9,11500000000.0,-3.783570038E+01,-9.213548478E+01,11520000000.0,-3.679893851E+01,-2.153822993E+01,11540000000.0,-3.592085504E+01,1.752494563E+02,11560000000.0,-3.547856103E+01,3.732481766E+01,11580000000.0,-3.539681662E+01,1.650973855E+02,11600000000.0,-3.541130859E+01,-4.062879809E+01,11620000000.0,-3.635314095E+01,-1.366449240E+02,11640000000.0,-3.678355580E+01,-1.235957246E+02,11660000000.0,-3.779084083E+01,-4.742070270E+00,11680000000.0,-3.799108287E+01,-1.492995594E+02,11700000000.0,"-3.791975089E+01
","-5.892121676E-01
"
