,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-3.861545902E+01,-4.428764954E+01,11520000000.0,-3.873760704E+01,8.211384278E+01,11540000000.0,-3.820136007E+01,-1.552319690E+02,11560000000.0,-3.783562270E+01,-3.579827258E+01,11580000000.0,-3.731123535E+01,8.145319867E+01,11600000000.0,-3.792286854E+01,-1.565160160E+02,11620000000.0,-3.846334009E+01,-3.627776787E+01,11640000000.0,-3.902524489E+01,8.718498305E+01,11660000000.0,-3.975247397E+01,-1.513275224E+02,11680000000.0,-3.941881833E+01,-2.113321825E+01,11700000000.0,"-4.056423442E+01
","1.013736074E+02
"
1,11500000000.0,-3.624346555E+01,-3.173796445E+01,11520000000.0,-3.561178588E+01,9.427861156E+01,11540000000.0,-3.489498781E+01,-1.452928874E+02,11560000000.0,-3.412884955E+01,-2.323075385E+01,11580000000.0,-3.356241349E+01,9.195956697E+01,11600000000.0,-3.385821098E+01,-1.501641909E+02,11620000000.0,-3.433286245E+01,-2.737156738E+01,11640000000.0,-3.519919503E+01,9.322034342E+01,11660000000.0,-3.546291405E+01,-1.419813156E+02,11680000000.0,-3.573091598E+01,-1.742785607E+01,11700000000.0,"-3.640437828E+01
","1.091942243E+02
"
2,11500000000.0,-3.450443097E+01,-3.383013656E+01,11520000000.0,-3.412523178E+01,8.992934852E+01,11540000000.0,-3.322645031E+01,-1.469033379E+02,11560000000.0,-3.250798983E+01,-2.461478161E+01,11580000000.0,-3.237489120E+01,9.315083297E+01,11600000000.0,-3.271390895E+01,-1.478756903E+02,11620000000.0,-3.303104698E+01,-2.789386494E+01,11640000000.0,-3.389236620E+01,9.752720626E+01,11660000000.0,-3.438650125E+01,-1.376849698E+02,11680000000.0,-3.472809204E+01,-1.474155281E+01,11700000000.0,"-3.503734251E+01
","1.122651782E+02
"
3,11500000000.0,-3.344417768E+01,-4.244692825E+01,11520000000.0,-3.285730311E+01,8.185879017E+01,11540000000.0,-3.226432045E+01,-1.541864161E+02,11560000000.0,-3.155820414E+01,-3.432838318E+01,11580000000.0,-3.118224101E+01,8.463814924E+01,11600000000.0,-3.155364563E+01,-1.577543849E+02,11620000000.0,-3.205458977E+01,-3.394819338E+01,11640000000.0,-3.249808241E+01,8.793820012E+01,11660000000.0,-3.273917618E+01,-1.456595718E+02,11680000000.0,-3.284512611E+01,-2.186058222E+01,11700000000.0,"-3.343420583E+01
","1.034012898E+02
"
4,11500000000.0,-3.424848929E+01,-4.402601975E+01,11520000000.0,-3.333263745E+01,7.681144706E+01,11540000000.0,-3.276414728E+01,-1.588052174E+02,11560000000.0,-3.194717710E+01,-3.810534313E+01,11580000000.0,-3.157024710E+01,8.162475009E+01,11600000000.0,-3.227337391E+01,-1.595442797E+02,11620000000.0,-3.270517917E+01,-3.895211581E+01,11640000000.0,-3.296560590E+01,8.564220836E+01,11660000000.0,-3.349651545E+01,-1.505143343E+02,11680000000.0,-3.368992749E+01,-2.613515410E+01,11700000000.0,"-3.427123564E+01
","9.788744613E+01
"
5,11500000000.0,-3.542136376E+01,-4.075009598E+01,11520000000.0,-3.492298720E+01,8.220228099E+01,11540000000.0,-3.421553753E+01,-1.543339789E+02,11560000000.0,-3.334874133E+01,-3.417763313E+01,11580000000.0,-3.304212820E+01,8.307152709E+01,11600000000.0,-3.346649859E+01,-1.581307932E+02,11620000000.0,-3.404704995E+01,-3.598335013E+01,11640000000.0,-3.447295694E+01,8.868039544E+01,11660000000.0,-3.464049234E+01,-1.459291886E+02,11680000000.0,-3.489320047E+01,-2.183274213E+01,11700000000.0,"-3.500542256E+01
","1.034126281E+02
"
6,11500000000.0,-3.495574975E+01,-2.651746393E+01,11520000000.0,-3.436272287E+01,9.738681228E+01,11540000000.0,-3.349885108E+01,-1.405834099E+02,11560000000.0,-3.263033677E+01,-2.128693567E+01,11580000000.0,-3.218880013E+01,9.814883839E+01,11600000000.0,-3.243233214E+01,-1.424205692E+02,11620000000.0,-3.311250992E+01,-2.225797068E+01,11640000000.0,-3.362259801E+01,1.041254677E+02,11660000000.0,-3.401296347E+01,-1.315590666E+02,11680000000.0,-3.431199650E+01,-5.985675314E+00,11700000000.0,"-3.480541963E+01
","1.185623775E+02
"
7,11500000000.0,-3.624829108E+01,-3.097681468E+01,11520000000.0,-3.498427258E+01,9.228102897E+01,11540000000.0,-3.454925232E+01,-1.448389074E+02,11560000000.0,-3.379914236E+01,-2.356966450E+01,11580000000.0,-3.364944769E+01,9.519037898E+01,11600000000.0,-3.400828124E+01,-1.457028933E+02,11620000000.0,-3.462620677E+01,-2.490725828E+01,11640000000.0,-3.503452360E+01,1.004103413E+02,11660000000.0,-3.508163719E+01,-1.346432558E+02,11680000000.0,-3.500872221E+01,-1.210358545E+01,11700000000.0,"-3.547757930E+01
","1.122864321E+02
"
8,11500000000.0,-3.590639000E+01,-4.125673164E+01,11520000000.0,-3.584944839E+01,8.334592736E+01,11540000000.0,-3.480766076E+01,-1.538470213E+02,11560000000.0,-3.412905046E+01,-3.305894173E+01,11580000000.0,-3.391926655E+01,8.621427193E+01,11600000000.0,-3.403267837E+01,-1.546923903E+02,11620000000.0,-3.482485394E+01,-2.897102900E+01,11640000000.0,-3.520161219E+01,9.526772134E+01,11660000000.0,-3.502282669E+01,-1.341269024E+02,11680000000.0,-3.512906176E+01,-1.021787678E+01,11700000000.0,"-3.561032020E+01
","1.136982682E+02
"
9,11500000000.0,-3.503198317E+01,-3.012643470E+01,11520000000.0,-3.419417682E+01,9.736035423E+01,11540000000.0,-3.354834415E+01,-1.431776318E+02,11560000000.0,-3.290954094E+01,-2.264925032E+01,11580000000.0,-3.312352939E+01,9.760358453E+01,11600000000.0,-3.308377239E+01,-1.442520698E+02,11620000000.0,-3.395050538E+01,-2.158119372E+01,11640000000.0,-3.476405573E+01,1.050429414E+02,11660000000.0,-3.508575003E+01,-1.297661288E+02,11680000000.0,-3.470339660E+01,-4.196984648E+00,11700000000.0,"-3.552614201E+01
","1.207427050E+02
"
