,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-5.955238756E+01,4.577946081E+01,11520000000.0,-6.617020700E+01,-8.261829738E+01,11540000000.0,-6.701926159E+01,-1.456493962E+02,11560000000.0,-6.276069758E+01,-4.952583175E+01,11580000000.0,-6.209140574E+01,8.266812809E+01,11600000000.0,-6.181653851E+01,1.009341400E+02,11620000000.0,-6.851879072E+01,-1.144606616E+02,11640000000.0,-6.462374471E+01,-1.274657109E+02,11660000000.0,-6.804793301E+01,1.154474105E+02,11680000000.0,-6.607475549E+01,1.467436211E+02,11700000000.0,"-6.471730735E+01
","-2.920645190E+01
"
1,11500000000.0,-6.454066608E+01,1.059300414E+02,11520000000.0,-6.705334875E+01,6.359274701E+01,11540000000.0,-7.338465744E+01,-4.651296639E+01,11560000000.0,-6.390114960E+01,9.309442615E+00,11580000000.0,-6.895051573E+01,1.147774649E+02,11600000000.0,-7.274076635E+01,6.348134734E+01,11620000000.0,-6.473122829E+01,1.215383055E+01,11640000000.0,-6.422162579E+01,-8.560938486E+00,11660000000.0,-6.442938376E+01,-3.055677881E+01,11680000000.0,-6.030567204E+01,-3.167030612E+01,11700000000.0,"-5.996401226E+01
","9.900864162E+01
"
2,11500000000.0,-6.169889639E+01,-1.360024728E+02,11520000000.0,-8.076022404E+01,-4.031173845E+01,11540000000.0,-7.154344968E+01,1.111289472E+02,11560000000.0,-6.898766643E+01,-8.512357848E+01,11580000000.0,-6.291751353E+01,-1.200415260E+02,11600000000.0,-6.976228951E+01,4.432949694E+01,11620000000.0,-6.620083900E+01,1.053280342E+02,11640000000.0,-7.380748078E+01,-3.688917642E+01,11660000000.0,-6.431726012E+01,1.073653190E+01,11680000000.0,-6.309795295E+01,-2.263586406E+01,11700000000.0,"-6.554286628E+01
","4.079418711E+01
"
3,11500000000.0,-6.235483877E+01,9.230223888E+00,11520000000.0,-6.424526929E+01,8.998013765E+01,11540000000.0,-6.155337269E+01,-9.402068915E+01,11560000000.0,-6.415873532E+01,-2.186855045E+01,11580000000.0,-6.894952282E+01,-1.559802012E+02,11600000000.0,-6.468746694E+01,-1.486251124E+02,11620000000.0,-6.794556895E+01,6.488746908E+01,11640000000.0,-6.495885115E+01,-1.612772084E+02,11660000000.0,-7.124787306E+01,4.039707133E+01,11680000000.0,-7.126116916E+01,-6.433168668E+01,11700000000.0,"-7.169159723E+01
","1.264214835E+02
"
4,11500000000.0,-6.938979528E+01,1.487572866E+02,11520000000.0,-6.273440478E+01,-1.594901497E+02,11540000000.0,-6.477110818E+01,-3.207286730E+01,11560000000.0,-6.060316302E+01,1.294320422E+02,11580000000.0,-7.238408885E+01,-7.233521827E+01,11600000000.0,-7.065378188E+01,7.071511441E+00,11620000000.0,-7.160819307E+01,1.223328464E+02,11640000000.0,-6.301649924E+01,-1.054436590E+02,11660000000.0,-7.065675621E+01,-8.695982602E+00,11680000000.0,-6.574997657E+01,1.181722264E+02,11700000000.0,"-6.635183981E+01
","4.409201183E+01
"
5,11500000000.0,-7.335547112E+01,6.632507448E+01,11520000000.0,-6.830390908E+01,-7.071752724E+01,11540000000.0,-6.946009257E+01,4.824871724E+01,11560000000.0,-7.332183116E+01,-1.059633132E+02,11580000000.0,-7.594762282E+01,1.169502760E+01,11600000000.0,-6.639092337E+01,1.447697620E+02,11620000000.0,-6.783787148E+01,-1.391901565E+02,11640000000.0,-6.701891135E+01,-6.515455824E+00,11660000000.0,-6.947758713E+01,2.105835264E+01,11680000000.0,-6.304488632E+01,-9.618963783E+01,11700000000.0,"-6.201131898E+01
","1.223986705E+02
"
6,11500000000.0,-7.424059403E+01,1.585840160E+02,11520000000.0,-6.796820485E+01,-1.749070852E+02,11540000000.0,-6.747300764E+01,-7.928759558E+01,11560000000.0,-6.367483050E+01,3.486596783E+01,11580000000.0,-7.336897270E+01,-1.015786882E+02,11600000000.0,-6.274140101E+01,-2.019983188E+01,11620000000.0,-6.422882365E+01,1.254849053E+02,11640000000.0,-7.550439166E+01,1.774723437E+02,11660000000.0,-6.572629168E+01,4.973674115E+01,11680000000.0,-6.580945924E+01,2.200197764E+01,11700000000.0,"-6.436448332E+01
","1.001611261E+02
"
7,11500000000.0,-6.322494581E+01,-4.867364743E+01,11520000000.0,-6.466137673E+01,-5.724196357E+01,11540000000.0,-6.259782201E+01,-4.672148244E+01,11560000000.0,-6.836758309E+01,9.496661225E+00,11580000000.0,-6.700352608E+01,-1.253682883E+02,11600000000.0,-5.890709343E+01,5.216937910E+01,11620000000.0,-6.412115275E+01,-1.719614881E+02,11640000000.0,-6.088697737E+01,-2.807060739E+01,11660000000.0,-6.277027532E+01,8.301944057E+01,11680000000.0,-6.857343287E+01,-1.495619634E+02,11700000000.0,"-7.345201422E+01
","2.741959294E+01
"
8,11500000000.0,-6.183214574E+01,-7.794929641E+01,11520000000.0,-6.366661294E+01,5.580250808E+01,11540000000.0,-6.292685668E+01,-1.317194459E+02,11560000000.0,-6.087832308E+01,-1.921345217E+00,11580000000.0,-6.097697066E+01,1.275083771E+02,11600000000.0,-7.493362198E+01,-1.293428550E+02,11620000000.0,-6.277320147E+01,-1.872845688E+01,11640000000.0,-6.839945287E+01,-1.686199132E+02,11660000000.0,-6.380597092E+01,-9.453288331E+01,11680000000.0,-6.597361824E+01,6.090031095E+01,11700000000.0,"-6.378417311E+01
","-1.173549809E+02
"
9,11500000000.0,-6.252467752E+01,9.492658682E+01,11520000000.0,-6.799886485E+01,1.691961529E+02,11540000000.0,-7.415999744E+01,-1.007315249E+02,11560000000.0,-6.631750477E+01,3.226982928E+01,11580000000.0,-6.613430516E+01,9.442983387E+01,11600000000.0,-6.561846299E+01,-2.005683512E+01,11620000000.0,-6.115606757E+01,1.189375991E+02,11640000000.0,-6.570529431E+01,-5.735957041E+01,11660000000.0,-6.874148714E+01,7.237441727E+01,11680000000.0,-6.374145007E+01,1.622462625E+02,11700000000.0,"-6.602363632E+01
","-8.210026426E+01
"
10,11500000000.0,-6.751320481E+01,-1.407690252E+01,11520000000.0,-6.188087825E+01,3.965192376E+01,11540000000.0,-6.845676118E+01,1.528912351E+02,11560000000.0,-6.365429560E+01,5.210973996E+01,11580000000.0,-6.567668837E+01,1.582016249E+02,11600000000.0,-6.843098445E+01,-7.199265044E+01,11620000000.0,-6.108444367E+01,-4.601494596E+01,11640000000.0,-7.039641405E+01,6.590789595E+01,11660000000.0,-6.195553928E+01,1.663891081E+02,11680000000.0,-5.790732612E+01,-2.451273224E+01,11700000000.0,"-6.637006278E+01
","1.094784528E+02
"
